STATE,Benefits
01/31/2000,"49,758,646"
02/29/2000,"52,654,537"
03/31/2000,"39,923,559"
04/30/2000,"36,489,193"
05/31/2000,"36,253,602"
06/30/2000,"33,129,742"
07/31/2000,"40,420,138"
08/31/2000,"38,279,675"
09/30/2000,"36,762,570"
10/31/2000,"46,795,982"
11/30/2000,"41,871,317"
12/31/2000,"48,797,418"
01/31/2001,"74,801,312"
02/28/2001,"61,374,894"
03/31/2001,"64,107,741"
04/30/2001,"72,194,206"
05/31/2001,"68,457,532"
06/30/2001,"67,683,616"
07/31/2001,"91,322,569"
08/31/2001,"75,254,225"
09/30/2001,"81,459,179"
10/31/2001,"93,360,089"
11/30/2001,"93,797,872"
12/31/2001,"118,055,613"
01/31/2002,"129,151,982"
02/28/2002,"107,172,845"
03/31/2002,"110,731,335"
04/30/2002,"108,929,772"
05/31/2002,"91,535,992"
06/30/2002,"95,960,316"
07/31/2002,"101,728,596"
08/31/2002,"83,562,775"
09/30/2002,"98,751,926"
10/31/2002,"90,609,561"
11/30/2002,"87,850,165"
12/31/2002,"115,961,291"
01/31/2003,"109,111,287"
02/28/2003,"103,354,628"
03/31/2003,"118,013,598"
04/30/2003,"99,089,757"
05/31/2003,"92,096,336"
06/30/2003,"106,274,336"
07/31/2003,"98,262,582"
08/31/2003,"97,230,044"
09/30/2003,"97,156,221"
10/31/2003,"86,070,170"
11/30/2003,"89,214,439"
12/31/2003,"97,441,464"
01/31/2004,"93,989,317"
02/29/2004,"100,792,046"
03/31/2004,"94,450,776"
04/30/2004,"75,211,285"
05/31/2004,"80,313,464"
06/30/2004,"71,097,669"
07/31/2004,"66,033,752"
08/31/2004,"74,539,174"
09/30/2004,"60,023,820"
10/31/2004,"62,855,362"
11/30/2004,"65,259,209"
12/31/2004,"64,612,249"
01/31/2005,"83,556,434"
02/28/2005,"68,202,421"
03/31/2005,"69,182,113"
04/30/2005,"60,926,116"
05/31/2005,"71,284,513"
06/30/2005,"62,630,651"
07/31/2005,"68,913,383"
08/31/2005,"68,970,450"
09/30/2005,"59,556,180"
10/31/2005,"70,657,212"
11/30/2005,"64,359,822"
12/31/2005,"69,006,954"
01/31/2006,"90,748,996"
02/28/2006,"72,123,256"
03/31/2006,"68,714,318"
04/30/2006,"66,844,235"
05/31/2006,"69,118,206"
06/30/2006,"62,401,806"
07/31/2006,"71,757,621"
08/31/2006,"67,863,502"
09/30/2006,"61,230,572"
10/31/2006,"73,113,559"
11/30/2006,"65,536,875"
12/31/2006,"67,295,014"
01/31/2007,"91,496,361"
02/28/2007,"71,953,063"
03/31/2007,"67,589,899"
04/30/2007,"74,466,368"
05/31/2007,"75,161,775"
06/30/2007,"66,082,416"
07/31/2007,"83,339,638"
08/31/2007,"70,318,616"
09/30/2007,"69,757,042"
10/31/2007,"77,302,271"
11/30/2007,"71,101,984"
12/31/2007,"85,047,705"
01/31/2008,"96,021,969"
02/29/2008,"88,444,741"
03/31/2008,"97,931,985"
04/30/2008,"91,444,373"
05/31/2008,"82,177,044"
06/30/2008,"96,970,612"
07/31/2008,"101,359,885"
08/31/2008,"100,731,091"
09/30/2008,"114,552,954"
10/31/2008,"111,215,412"
11/30/2008,"128,676,856"
12/31/2008,"179,615,598"
01/31/2009,"199,565,708"
02/28/2009,"216,975,869"
03/31/2009,"280,553,309"
04/30/2009,"242,333,761"
05/31/2009,"248,999,328"
06/30/2009,"260,964,876"
07/31/2009,"230,377,567"
08/31/2009,"241,931,498"
09/30/2009,"212,307,232"
10/31/2009,"192,361,220"
11/30/2009,"218,118,047"
12/31/2009,"213,491,396"
01/31/2010,"233,683,634"
02/28/2010,"211,943,497"
03/31/2010,"227,227,627"
04/30/2010,"189,312,939"
05/31/2010,"194,535,924"
06/30/2010,"164,619,670"
07/31/2010,"138,833,733"
08/31/2010,"147,151,571"
09/30/2010,"113,112,085"
10/31/2010,"118,196,790"
11/30/2010,"121,670,679"
12/31/2010,"121,612,191"
01/31/2011,"152,411,119"
02/28/2011,"126,011,912"
03/31/2011,"125,252,349"
04/30/2011,"109,848,815"
05/31/2011,"124,646,735"
06/30/2011,"104,371,069"
07/31/2011,"113,895,755"
08/31/2011,"117,987,637"
09/30/2011,"99,970,781"
10/31/2011,"112,649,332"
11/30/2011,"106,945,072"
12/31/2011,"112,967,496"
01/31/2012,"146,897,284"
02/29/2012,"119,298,956"
03/31/2012,"110,534,920"
04/30/2012,"116,464,653"
05/31/2012,"101,677,486"
06/30/2012,"95,463,043"
07/31/2012,"119,016,026"
08/31/2012,"98,955,826"
09/30/2012,"100,409,334"
10/31/2012,"102,613,227"
11/30/2012,"94,685,033"
12/31/2012,"115,497,841"
01/31/2013,"117,712,026"
02/28/2013,"106,057,456"
03/31/2013,"105,497,552"
04/30/2013,"99,243,771"
05/31/2013,"88,381,312"
06/30/2013,"94,189,087"
07/31/2013,"92,929,983"
08/31/2013,"75,636,831"
09/30/2013,"75,779,738"
10/31/2013,"60,153,855"
11/30/2013,"52,641,863"
12/31/2013,"59,121,814"
01/31/2014,"49,081,568"
02/28/2014,"48,091,887"
03/31/2014,"49,436,688"
04/30/2014,"38,544,813"
05/31/2014,"35,375,860"
06/30/2014,"36,846,105"
07/31/2014,"33,681,045"
08/31/2014,"33,143,724"
09/30/2014,"35,035,374"
10/31/2014,"27,897,780"
11/30/2014,"26,021,203"
12/31/2014,"27,590,971"
01/31/2015,"26,962,196"
02/28/2015,"26,075,292"
03/31/2015,"29,525,044"
04/30/2015,"22,428,988"
05/31/2015,"23,194,152"
06/30/2015,"24,298,977"
07/31/2015,"23,100,072"
08/31/2015,"25,330,916"
09/30/2015,"19,999,002"
10/31/2015,"17,467,203"
11/30/2015,"17,797,195"
12/31/2015,"18,660,463"
01/31/2016,"21,614,712"
02/29/2016,"21,579,381"
03/31/2016,"19,099,813"
04/30/2016,"16,504,956"
05/31/2016,"18,552,205"
06/30/2016,"17,646,582"
07/31/2016,"18,809,842"
08/31/2016,"18,841,330"
09/30/2016,"16,288,451"
10/31/2016,"17,636,619"
11/30/2016,"16,354,593"
12/31/2016,"15,959,936"
01/31/2017,"20,829,367"
02/28/2017,"18,475,248"
03/31/2017,"17,510,689"
04/30/2017,"16,069,376"
05/31/2017,"15,928,828"
06/30/2017,"15,162,136"
07/31/2017,"18,174,811"
08/31/2017,"16,392,207"
09/30/2017,"14,504,866"
10/31/2017,"16,117,487"
11/30/2017,"13,526,272"
12/31/2017,"13,892,453"
01/31/2018,"17,992,179"
02/28/2018,"15,777,683"
03/31/2018,"14,637,451"
04/30/2018,"15,115,029"
05/31/2018,"13,253,950"
06/30/2018,"12,747,021"
07/31/2018,"15,868,315"
08/31/2018,"13,995,742"
09/30/2018,"12,240,970"
10/31/2018,"13,985,350"
11/30/2018,"11,081,521"
12/31/2018,"12,991,048"
01/31/2019,"15,219,216"
02/28/2019,"15,118,855"
03/31/2019,"14,913,011"
04/30/2019,"14,010,746"
05/31/2019,"12,315,499"
06/30/2019,"13,526,629"
07/31/2019,"14,834,490"
08/31/2019,"13,382,885"
09/30/2019,"14,371,104"
10/31/2019,"13,095,339"
11/30/2019,"12,687,947"
12/31/2019,"16,021,051"
01/31/2020,"14,903,247"
02/29/2020,"14,463,533"
03/31/2020,"21,905,328"
04/30/2020,"309,582,744"
05/31/2020,"390,217,587"
06/30/2020,"353,048,441"
07/31/2020,"158,763,725"
08/31/2020,"100,293,215"
09/30/2020,"62,623,443"
10/31/2020,"44,271,046"
11/30/2020,"36,473,596"
12/31/2020,"30,915,763"
01/31/2021,"33,920,782"
02/28/2021,"30,948,668"
03/31/2021,"30,597,004"
04/30/2021,"28,921,243"
05/31/2021,"34,653,399"
06/30/2021,"28,175,130"
07/31/2021,"25,942,714"
08/31/2021,"27,204,461"
09/30/2021,"21,126,167"
10/31/2021,"19,573,868"
11/30/2021,"14,012,456"
12/31/2021,"11,161,106"
01/31/2022,"12,464,630"
