STATE,Benefits
01/31/2000,"76,714,648"
02/29/2000,"65,239,068"
03/31/2000,"57,871,381"
04/30/2000,"47,705,421"
05/31/2000,"35,447,433"
06/30/2000,"31,869,280"
07/31/2000,"40,177,667"
08/31/2000,"33,107,714"
09/30/2000,"26,987,728"
10/31/2000,"34,564,090"
11/30/2000,"40,268,993"
12/31/2000,"56,920,522"
01/31/2001,"98,025,561"
02/28/2001,"81,068,087"
03/31/2001,"79,232,822"
04/30/2001,"80,781,927"
05/31/2001,"55,871,810"
06/30/2001,"52,525,288"
07/31/2001,"70,871,922"
08/31/2001,"52,650,772"
09/30/2001,"51,666,686"
10/31/2001,"57,359,199"
11/30/2001,"64,440,677"
12/31/2001,"86,382,532"
01/31/2002,"128,741,142"
02/28/2002,"110,652,315"
03/31/2002,"115,926,617"
04/30/2002,"96,653,199"
05/31/2002,"67,994,211"
06/30/2002,"69,104,112"
07/31/2002,"70,897,923"
08/31/2002,"57,863,867"
09/30/2002,"61,471,413"
10/31/2002,"54,849,718"
11/30/2002,"57,284,408"
12/31/2002,"100,702,897"
01/31/2003,"112,348,382"
02/28/2003,"109,767,223"
03/31/2003,"126,320,795"
04/30/2003,"89,103,039"
05/31/2003,"67,574,955"
06/30/2003,"75,032,969"
07/31/2003,"70,454,023"
08/31/2003,"61,358,943"
09/30/2003,"66,025,768"
10/31/2003,"54,192,220"
11/30/2003,"69,398,101"
12/31/2003,"91,545,043"
01/31/2004,"106,613,536"
02/29/2004,"117,013,685"
03/31/2004,"105,574,024"
04/30/2004,"74,287,202"
05/31/2004,"65,681,766"
06/30/2004,"55,711,476"
07/31/2004,"54,322,919"
08/31/2004,"59,400,886"
09/30/2004,"42,472,379"
10/31/2004,"45,897,962"
11/30/2004,"54,760,551"
12/31/2004,"69,882,031"
01/31/2005,"113,922,256"
02/28/2005,"91,890,168"
03/31/2005,"92,147,275"
04/30/2005,"71,731,179"
05/31/2005,"62,440,324"
06/30/2005,"49,036,872"
07/31/2005,"59,800,437"
08/31/2005,"52,327,465"
09/30/2005,"41,229,222"
10/31/2005,"48,267,053"
11/30/2005,"52,327,128"
12/31/2005,"69,305,940"
01/31/2006,"111,245,989"
02/28/2006,"91,042,174"
03/31/2006,"89,059,160"
04/30/2006,"76,726,430"
05/31/2006,"55,433,380"
06/30/2006,"47,489,055"
07/31/2006,"60,792,703"
08/31/2006,"49,173,299"
09/30/2006,"41,762,460"
10/31/2006,"52,043,907"
11/30/2006,"56,320,981"
12/31/2006,"72,774,509"
01/31/2007,"121,508,373"
02/28/2007,"104,485,823"
03/31/2007,"96,507,699"
04/30/2007,"92,815,175"
05/31/2007,"56,605,135"
06/30/2007,"51,024,563"
07/31/2007,"67,000,985"
08/31/2007,"53,287,485"
09/30/2007,"51,410,374"
10/31/2007,"50,975,512"
11/30/2007,"56,677,152"
12/31/2007,"94,796,384"
01/31/2008,"106,730,677"
02/29/2008,"103,031,189"
03/31/2008,"120,351,696"
04/30/2008,"86,832,316"
05/31/2008,"65,590,693"
06/30/2008,"71,495,444"
07/31/2008,"68,027,608"
08/31/2008,"62,879,507"
09/30/2008,"72,832,819"
10/31/2008,"64,017,380"
11/30/2008,"92,255,815"
12/31/2008,"137,348,695"
01/31/2009,"164,248,443"
02/28/2009,"177,364,836"
03/31/2009,"235,589,806"
04/30/2009,"183,055,988"
05/31/2009,"179,879,695"
06/30/2009,"167,401,325"
07/31/2009,"155,889,268"
08/31/2009,"165,456,962"
09/30/2009,"122,927,052"
10/31/2009,"113,782,783"
11/30/2009,"143,575,416"
12/31/2009,"145,887,979"
01/31/2010,"184,401,094"
02/28/2010,"159,289,261"
03/31/2010,"164,358,938"
04/30/2010,"123,071,179"
05/31/2010,"117,007,799"
06/30/2010,"96,630,238"
07/31/2010,"89,083,502"
08/31/2010,"101,177,553"
09/30/2010,"73,302,709"
10/31/2010,"77,316,738"
11/30/2010,"88,097,556"
12/31/2010,"102,573,552"
01/31/2011,"146,486,972"
02/28/2011,"120,575,398"
03/31/2011,"117,697,857"
04/30/2011,"95,399,350"
05/31/2011,"90,306,798"
06/30/2011,"69,857,625"
07/31/2011,"78,902,224"
08/31/2011,"73,069,836"
09/30/2011,"59,699,849"
10/31/2011,"70,387,233"
11/30/2011,"71,624,969"
12/31/2011,"86,800,982"
01/31/2012,"128,560,804"
02/29/2012,"107,975,641"
03/31/2012,"99,162,011"
04/30/2012,"91,096,890"
05/31/2012,"63,510,299"
06/30/2012,"57,978,611"
07/31/2012,"73,967,197"
08/31/2012,"58,949,747"
09/30/2012,"58,239,117"
10/31/2012,"55,595,128"
11/30/2012,"59,863,391"
12/31/2012,"90,994,009"
01/31/2013,"100,547,735"
02/28/2013,"99,408,323"
03/31/2013,"105,554,497"
04/30/2013,"88,421,564"
05/31/2013,"59,563,628"
06/30/2013,"61,315,808"
07/31/2013,"60,129,494"
08/31/2013,"52,083,686"
09/30/2013,"53,697,286"
10/31/2013,"45,854,470"
11/30/2013,"48,153,543"
12/31/2013,"82,723,554"
01/31/2014,"88,840,395"
02/28/2014,"87,897,894"
03/31/2014,"97,782,732"
04/30/2014,"65,618,231"
05/31/2014,"46,982,859"
06/30/2014,"48,897,075"
07/31/2014,"43,533,639"
08/31/2014,"40,149,665"
09/30/2014,"40,271,210"
10/31/2014,"31,887,911"
11/30/2014,"42,701,495"
12/31/2014,"62,404,458"
01/31/2015,"75,410,018"
02/28/2015,"75,115,778"
03/31/2015,"86,247,569"
04/30/2015,"50,947,664"
05/31/2015,"40,068,717"
06/30/2015,"36,805,965"
07/31/2015,"36,362,114"
08/31/2015,"39,428,260"
09/30/2015,"28,142,404"
10/31/2015,"25,783,633"
11/30/2015,"37,038,736"
12/31/2015,"48,900,140"
01/31/2016,"69,921,554"
02/29/2016,"66,105,134"
03/31/2016,"58,539,980"
04/30/2016,"41,556,790"
05/31/2016,"34,644,875"
06/30/2016,"29,236,049"
07/31/2016,"33,181,905"
08/31/2016,"31,949,950"
09/30/2016,"24,198,108"
10/31/2016,"26,387,262"
11/30/2016,"28,485,966"
12/31/2016,"42,280,548"
01/31/2017,"67,908,520"
02/28/2017,"57,617,606"
03/31/2017,"53,570,910"
04/30/2017,"41,427,893"
05/31/2017,"28,261,310"
06/30/2017,"24,583,266"
07/31/2017,"30,631,621"
08/31/2017,"25,488,664"
09/30/2017,"19,849,166"
10/31/2017,"23,468,580"
11/30/2017,"24,982,206"
12/31/2017,"34,719,823"
01/31/2018,"63,443,738"
02/28/2018,"50,955,637"
03/31/2018,"46,905,239"
04/30/2018,"42,670,454"
05/31/2018,"23,646,046"
06/30/2018,"20,983,567"
07/31/2018,"27,701,581"
08/31/2018,"22,498,838"
09/30/2018,"19,253,023"
10/31/2018,"19,589,504"
11/30/2018,"22,383,333"
12/31/2018,"37,715,115"
01/31/2019,"51,721,734"
02/28/2019,"50,468,563"
03/31/2019,"51,352,112"
04/30/2019,"36,202,327"
05/31/2019,"23,472,219"
06/30/2019,"23,123,408"
07/31/2019,"26,308,028"
08/31/2019,"22,621,578"
09/30/2019,"21,572,644"
10/31/2019,"18,821,789"
11/30/2019,"22,856,404"
12/31/2019,"42,512,184"
01/31/2020,"49,514,598"
02/29/2020,"48,162,522"
03/31/2020,"64,132,057"
04/30/2020,"242,340,494"
05/31/2020,"267,649,268"
06/30/2020,"199,937,157"
07/31/2020,"179,934,504"
08/31/2020,"147,787,301"
09/30/2020,"105,009,141"
10/31/2020,"80,847,839"
11/30/2020,"83,173,918"
12/31/2020,"129,829,860"
01/31/2021,"106,693,307"
02/28/2021,"92,469,982"
03/31/2021,"88,156,832"
04/30/2021,"65,993,005"
05/31/2021,"60,770,398"
06/30/2021,"44,062,566"
07/31/2021,"40,397,450"
08/31/2021,"42,948,105"
09/30/2021,"26,674,420"
10/31/2021,"22,389,955"
11/30/2021,"23,826,918"
12/31/2021,"30,736,263"
01/31/2022,"47,521,112"
