STATE,Benefits
01/31/2000,"130,768,732"
02/29/2000,"143,895,320"
03/31/2000,"133,624,507"
04/30/2000,"97,587,265"
05/31/2000,"100,626,681"
06/30/2000,"80,811,980"
07/31/2000,"87,967,890"
08/31/2000,"90,275,223"
09/30/2000,"74,720,728"
10/31/2000,"84,157,772"
11/30/2000,"87,540,227"
12/31/2000,"114,216,446"
01/31/2001,"186,041,824"
02/28/2001,"167,481,117"
03/31/2001,"166,003,309"
04/30/2001,"151,986,278"
05/31/2001,"145,303,335"
06/30/2001,"129,946,881"
07/31/2001,"157,551,263"
08/31/2001,"150,664,135"
09/30/2001,"132,522,191"
10/31/2001,"170,813,886"
11/30/2001,"161,213,773"
12/31/2001,"200,449,766"
01/31/2002,"268,743,275"
02/28/2002,"246,484,841"
03/31/2002,"244,540,734"
04/30/2002,"247,027,306"
05/31/2002,"205,758,381"
06/30/2002,"175,829,080"
07/31/2002,"208,486,697"
08/31/2002,"166,784,299"
09/30/2002,"167,311,829"
10/31/2002,"175,699,683"
11/30/2002,"153,987,594"
12/31/2002,"217,705,025"
01/31/2003,"244,417,179"
02/28/2003,"239,262,160"
03/31/2003,"255,057,185"
04/30/2003,"232,598,601"
05/31/2003,"183,225,711"
06/30/2003,"187,010,714"
07/31/2003,"198,589,414"
08/31/2003,"167,570,730"
09/30/2003,"176,857,070"
10/31/2003,"162,872,762"
11/30/2003,"150,563,726"
12/31/2003,"227,460,903"
01/31/2004,"221,034,314"
02/29/2004,"231,240,901"
03/31/2004,"261,213,841"
04/30/2004,"180,026,765"
05/31/2004,"150,346,080"
06/30/2004,"171,397,194"
07/31/2004,"139,713,797"
08/31/2004,"150,966,021"
09/30/2004,"130,844,103"
10/31/2004,"118,366,197"
11/30/2004,"145,052,476"
12/31/2004,"165,925,779"
01/31/2005,"204,777,874"
02/28/2005,"199,749,649"
03/31/2005,"222,161,468"
04/30/2005,"155,790,577"
05/31/2005,"146,360,528"
06/30/2005,"133,594,503"
07/31/2005,"122,073,757"
08/31/2005,"142,589,885"
09/30/2005,"110,323,571"
10/31/2005,"115,545,276"
11/30/2005,"124,719,836"
12/31/2005,"145,371,996"
01/31/2006,"199,833,827"
02/28/2006,"180,019,747"
03/31/2006,"189,224,572"
04/30/2006,"137,437,359"
05/31/2006,"137,141,930"
06/30/2006,"114,777,441"
07/31/2006,"121,775,482"
08/31/2006,"126,155,483"
09/30/2006,"101,635,975"
10/31/2006,"116,361,483"
11/30/2006,"119,284,591"
12/31/2006,"143,298,226"
01/31/2007,"224,118,971"
02/28/2007,"204,305,135"
03/31/2007,"197,540,738"
04/30/2007,"169,905,349"
05/31/2007,"145,824,080"
06/30/2007,"119,771,555"
07/31/2007,"138,070,635"
08/31/2007,"126,514,550"
09/30/2007,"110,532,611"
10/31/2007,"134,484,653"
11/30/2007,"120,450,900"
12/31/2007,"165,797,392"
01/31/2008,"232,158,174"
02/29/2008,"215,558,308"
03/31/2008,"228,134,350"
04/30/2008,"208,919,095"
05/31/2008,"156,844,719"
06/30/2008,"160,365,366"
07/31/2008,"168,340,045"
08/31/2008,"145,303,813"
09/30/2008,"166,895,703"
10/31/2008,"162,575,291"
11/30/2008,"167,927,565"
12/31/2008,"304,064,142"
01/31/2009,"329,230,227"
02/28/2009,"370,862,382"
03/31/2009,"462,020,333"
04/30/2009,"441,799,821"
05/31/2009,"390,449,913"
06/30/2009,"433,402,906"
07/31/2009,"401,234,235"
08/31/2009,"359,521,665"
09/30/2009,"342,648,936"
10/31/2009,"283,049,150"
11/30/2009,"289,339,767"
12/31/2009,"350,808,477"
01/31/2010,"340,427,050"
02/28/2010,"341,559,890"
03/31/2010,"405,130,632"
04/30/2010,"292,478,919"
05/31/2010,"265,398,859"
06/30/2010,"267,753,304"
07/31/2010,"231,273,747"
08/31/2010,"228,356,496"
09/30/2010,"215,342,211"
10/31/2010,"178,380,153"
11/30/2010,"179,964,881"
12/31/2010,"246,998,745"
01/31/2011,"245,082,623"
02/28/2011,"254,624,996"
03/31/2011,"293,117,597"
04/30/2011,"208,204,705"
05/31/2011,"191,952,043"
06/30/2011,"190,557,522"
07/31/2011,"168,311,110"
08/31/2011,"184,289,280"
09/30/2011,"167,013,035"
10/31/2011,"151,685,180"
11/30/2011,"184,482,151"
12/31/2011,"203,599,155"
01/31/2012,"245,585,523"
02/29/2012,"261,421,659"
03/31/2012,"250,365,318"
04/30/2012,"193,694,437"
05/31/2012,"204,398,982"
06/30/2012,"168,158,266"
07/31/2012,"172,658,246"
08/31/2012,"175,999,624"
09/30/2012,"142,628,081"
10/31/2012,"164,474,560"
11/30/2012,"160,813,371"
12/31/2012,"183,454,187"
01/31/2013,"277,621,163"
02/28/2013,"234,207,597"
03/31/2013,"229,889,861"
04/30/2013,"217,744,591"
05/31/2013,"190,383,889"
06/30/2013,"153,987,142"
07/31/2013,"180,444,106"
08/31/2013,"162,556,128"
09/30/2013,"145,560,356"
10/31/2013,"170,592,927"
11/30/2013,"145,298,497"
12/31/2013,"193,205,137"
01/31/2014,"253,921,682"
02/28/2014,"231,558,302"
03/31/2014,"223,399,021"
04/30/2014,"215,458,333"
05/31/2014,"159,365,510"
06/30/2014,"139,769,232"
07/31/2014,"164,557,560"
08/31/2014,"129,966,531"
09/30/2014,"128,837,238"
10/31/2014,"127,064,044"
11/30/2014,"111,214,875"
12/31/2014,"175,603,821"
01/31/2015,"198,226,353"
02/28/2015,"193,113,959"
03/31/2015,"208,545,292"
04/30/2015,"172,917,816"
05/31/2015,"126,112,445"
06/30/2015,"131,218,964"
07/31/2015,"140,534,706"
08/31/2015,"121,279,097"
09/30/2015,"131,936,097"
10/31/2015,"116,344,601"
11/30/2015,"114,245,571"
12/31/2015,"187,466,890"
01/31/2016,"197,550,635"
02/29/2016,"210,522,029"
03/31/2016,"241,560,324"
04/30/2016,"165,395,839"
05/31/2016,"140,635,932"
06/30/2016,"159,524,724"
07/31/2016,"132,619,724"
08/31/2016,"147,124,594"
09/30/2016,"123,173,214"
10/31/2016,"108,453,210"
11/30/2016,"130,494,141"
12/31/2016,"159,116,249"
01/31/2017,"214,176,210"
02/28/2017,"208,585,776"
03/31/2017,"228,669,025"
04/30/2017,"166,718,891"
05/31/2017,"155,489,889"
06/30/2017,"133,926,978"
07/31/2017,"124,518,342"
08/31/2017,"145,763,320"
09/30/2017,"111,457,326"
10/31/2017,"124,056,007"
11/30/2017,"119,456,004"
12/31/2017,"143,870,656"
01/31/2018,"233,292,073"
02/28/2018,"196,496,118"
03/31/2018,"186,072,360"
04/30/2018,"162,378,333"
05/31/2018,"134,551,522"
06/30/2018,"112,142,911"
07/31/2018,"129,501,285"
08/31/2018,"111,163,221"
09/30/2018,"92,914,235"
10/31/2018,"109,831,379"
11/30/2018,"106,803,164"
12/31/2018,"146,714,063"
01/31/2019,"202,149,405"
02/28/2019,"191,430,790"
03/31/2019,"181,861,098"
04/30/2019,"169,285,139"
05/31/2019,"125,621,703"
06/30/2019,"110,060,279"
07/31/2019,"137,160,447"
08/31/2019,"113,767,576"
09/30/2019,"112,428,743"
10/31/2019,"112,238,552"
11/30/2019,"107,501,160"
12/31/2019,"171,642,572"
01/31/2020,"203,262,847"
02/29/2020,"195,257,947"
03/31/2020,"249,837,156"
04/30/2020,"704,816,520"
05/31/2020,"885,708,865"
06/30/2020,"958,712,718"
07/31/2020,"805,427,735"
08/31/2020,"746,009,242"
09/30/2020,"651,011,188"
10/31/2020,"457,382,812"
11/30/2020,"409,129,713"
12/31/2020,"431,176,034"
01/31/2021,"365,310,610"
02/28/2021,"315,261,179"
03/31/2021,"361,461,895"
04/30/2021,"292,768,754"
05/31/2021,"269,476,440"
06/30/2021,"308,491,320"
07/31/2021,"263,057,620"
08/31/2021,"269,647,967"
09/30/2021,"203,190,057"
10/31/2021,"143,010,581"
11/30/2021,"148,788,961"
12/31/2021,"153,554,613"
01/31/2022,"201,390,658"
