STATE,Benefits
01/31/2000,"96,188,068"
02/29/2000,"90,489,684"
03/31/2000,"84,178,649"
04/30/2000,"76,478,344"
05/31/2000,"92,605,458"
06/30/2000,"81,178,504"
07/31/2000,"90,221,657"
08/31/2000,"90,477,371"
09/30/2000,"75,356,035"
10/31/2000,"86,274,392"
11/30/2000,"79,854,986"
12/31/2000,"82,820,261"
01/31/2001,"107,927,818"
02/28/2001,"88,934,579"
03/31/2001,"94,112,371"
04/30/2001,"107,367,004"
05/31/2001,"122,092,883"
06/30/2001,"121,725,182"
07/31/2001,"154,285,812"
08/31/2001,"142,538,551"
09/30/2001,"131,620,551"
10/31/2001,"163,498,836"
11/30/2001,"167,652,753"
12/31/2001,"187,374,640"
01/31/2002,"221,959,658"
02/28/2002,"185,964,326"
03/31/2002,"184,875,724"
04/30/2002,"191,402,070"
05/31/2002,"197,612,663"
06/30/2002,"175,743,846"
07/31/2002,"207,833,969"
08/31/2002,"193,864,512"
09/30/2002,"178,759,527"
10/31/2002,"188,641,886"
11/30/2002,"160,771,342"
12/31/2002,"208,692,946"
01/31/2003,"207,893,996"
02/28/2003,"178,833,028"
03/31/2003,"189,140,211"
04/30/2003,"193,509,919"
05/31/2003,"195,151,629"
06/30/2003,"194,002,398"
07/31/2003,"213,654,768"
08/31/2003,"186,058,226"
09/30/2003,"183,987,951"
10/31/2003,"181,719,338"
11/30/2003,"143,387,129"
12/31/2003,"199,391,171"
01/31/2004,"173,381,484"
02/29/2004,"150,339,143"
03/31/2004,"165,735,611"
04/30/2004,"145,726,750"
05/31/2004,"130,287,690"
06/30/2004,"155,189,048"
07/31/2004,"145,824,181"
08/31/2004,"142,629,400"
09/30/2004,"132,064,592"
10/31/2004,"113,753,878"
11/30/2004,"123,567,556"
12/31/2004,"134,278,127"
01/31/2005,"124,201,061"
02/28/2005,"109,470,642"
03/31/2005,"120,205,278"
04/30/2005,"97,579,916"
05/31/2005,"106,452,720"
06/30/2005,"114,243,543"
07/31/2005,"105,219,426"
08/31/2005,"115,714,952"
09/30/2005,"97,975,288"
10/31/2005,"97,105,613"
11/30/2005,"98,784,188"
12/31/2005,"97,427,257"
01/31/2006,"101,290,718"
02/28/2006,"86,978,222"
03/31/2006,"94,415,177"
04/30/2006,"78,137,253"
05/31/2006,"92,287,516"
06/30/2006,"93,706,173"
07/31/2006,"96,279,322"
08/31/2006,"106,320,253"
09/30/2006,"85,812,670"
10/31/2006,"91,276,801"
11/30/2006,"89,777,400"
12/31/2006,"89,830,867"
01/31/2007,"109,004,485"
02/28/2007,"87,098,988"
03/31/2007,"89,565,276"
04/30/2007,"85,813,253"
05/31/2007,"96,173,776"
06/30/2007,"87,885,023"
07/31/2007,"105,214,120"
08/31/2007,"104,875,937"
09/30/2007,"87,336,888"
10/31/2007,"99,095,414"
11/30/2007,"94,242,070"
12/31/2007,"103,783,837"
01/31/2008,"121,066,124"
02/29/2008,"101,576,170"
03/31/2008,"107,529,785"
04/30/2008,"113,058,289"
05/31/2008,"114,965,965"
06/30/2008,"120,662,872"
07/31/2008,"143,895,018"
08/31/2008,"125,907,821"
09/30/2008,"138,413,952"
10/31/2008,"150,505,983"
11/30/2008,"136,655,893"
12/31/2008,"216,806,095"
01/31/2009,"221,308,154"
02/28/2009,"235,160,779"
03/31/2009,"323,724,331"
04/30/2009,"342,693,965"
05/31/2009,"339,455,990"
06/30/2009,"416,317,161"
07/31/2009,"389,648,745"
08/31/2009,"370,591,876"
09/30/2009,"339,588,500"
10/31/2009,"298,661,327"
11/30/2009,"303,454,025"
12/31/2009,"325,655,643"
01/31/2010,"282,023,219"
02/28/2010,"267,447,674"
03/31/2010,"307,644,483"
04/30/2010,"247,980,230"
05/31/2010,"229,090,869"
06/30/2010,"275,322,667"
07/31/2010,"238,374,823"
08/31/2010,"251,667,703"
09/30/2010,"218,796,795"
10/31/2010,"196,802,974"
11/30/2010,"228,183,405"
12/31/2010,"225,479,923"
01/31/2011,"225,910,933"
02/28/2011,"201,183,160"
03/31/2011,"217,463,841"
04/30/2011,"180,798,239"
05/31/2011,"207,851,521"
06/30/2011,"209,898,358"
07/31/2011,"197,493,904"
08/31/2011,"236,215,617"
09/30/2011,"192,695,185"
10/31/2011,"191,710,782"
11/30/2011,"203,286,273"
12/31/2011,"202,033,473"
01/31/2012,"224,384,158"
02/29/2012,"190,334,633"
03/31/2012,"180,567,535"
04/30/2012,"179,432,056"
05/31/2012,"193,115,162"
06/30/2012,"180,282,645"
07/31/2012,"217,596,761"
08/31/2012,"201,632,009"
09/30/2012,"173,932,507"
10/31/2012,"198,901,221"
11/30/2012,"176,825,744"
12/31/2012,"196,360,025"
01/31/2013,"215,281,713"
02/28/2013,"178,113,294"
03/31/2013,"175,332,331"
04/30/2013,"196,816,912"
05/31/2013,"193,623,369"
06/30/2013,"183,504,767"
07/31/2013,"231,017,347"
08/31/2013,"201,209,483"
09/30/2013,"197,515,754"
10/31/2013,"195,009,672"
11/30/2013,"167,659,662"
12/31/2013,"220,077,973"
01/31/2014,"209,294,641"
02/28/2014,"183,774,113"
03/31/2014,"195,612,189"
04/30/2014,"187,767,943"
05/31/2014,"176,252,535"
06/30/2014,"193,305,676"
07/31/2014,"206,860,444"
08/31/2014,"176,801,208"
09/30/2014,"182,963,253"
10/31/2014,"158,525,432"
11/30/2014,"140,372,548"
12/31/2014,"200,349,409"
01/31/2015,"177,051,036"
02/28/2015,"176,559,442"
03/31/2015,"227,455,347"
04/30/2015,"229,315,513"
05/31/2015,"227,312,819"
06/30/2015,"272,184,043"
07/31/2015,"264,116,107"
08/31/2015,"257,521,976"
09/30/2015,"238,230,026"
10/31/2015,"208,337,916"
11/30/2015,"223,436,616"
12/31/2015,"257,181,842"
01/31/2016,"234,775,822"
02/29/2016,"250,077,862"
03/31/2016,"275,851,021"
04/30/2016,"246,335,212"
05/31/2016,"281,164,155"
06/30/2016,"282,323,023"
07/31/2016,"262,221,278"
08/31/2016,"301,577,796"
