Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,3.0,2.9,3.1,3.3,3.1,3.1,3.2,3.1,3.0,2.5,2.4,2.3
2002,2.6,2.2,2.4,2.6,2.3,2.2,2.5,2.3,2.0,2.3,2.3,1.8
2003,2.4,2.1,2.2,2.5,2.3,2.3,2.4,2.2,2.0,2.5,2.0,2.1
2004,2.8,2.2,2.3,2.9,2.5,2.3,2.9,2.5,2.6,2.7,2.2,2.5
2005,3.1,2.9,2.8,3.1,2.6,2.6,2.8,2.7,2.5,2.7,2.3,2.2
2006,2.5,2.3,2.6,2.7,2.6,2.6,2.8,2.9,2.8,2.4,2.4,2.6
2007,3.2,2.9,3.6,3.5,2.9,2.9,2.9,2.8,3.1,2.7,2.6,2.8
2008,2.8,2.5,2.5,2.9,2.6,2.3,2.2,2.4,2.1,2.2,1.7,1.8
2009,1.7,1.7,1.6,1.7,1.6,1.4,1.5,1.7,1.6,1.8,1.3,1.4
2010,1.7,1.6,1.9,2.1,2.1,2.0,2.1,2.0,1.9,2.4,2.1,1.8
2011,2.4,2.0,2.5,2.5,2.3,2.5,2.6,2.4,2.8,2.8,2.0,1.9
2012,2.4,2.7,2.8,2.7,2.8,2.4,2.7,2.8,2.7,3.0,2.3,2.3
2013,2.6,2.7,2.7,3.1,2.5,2.6,2.4,2.6,2.7,3.1,2.6,2.3
2014,2.7,2.8,3.0,3.8,3.6,3.4,3.8,4.1,3.4,3.6,3.3,2.9
2015,3.2,3.7,3.6,3.9,3.8,3.4,4.3,3.7,3.5,4.0,3.4,3.4
2016,3.7,3.8,3.5,3.9,4.2,3.3,4.0,3.4,3.3,3.8,3.2,3.0
2017,3.5,3.6,3.5,3.9,3.8,4.0,4.4,4.2,4.4,4.4,3.7,3.2
2018,3.6,3.9,3.8,4.3,4.6,4.8,4.7,4.8,5.2,5.0,4.8,4.3
2019,4.8,4.7,4.8,4.7,4.2,4.2,4.3,3.9,3.9,4.7,3.8,3.7
2020,3.9,4.2,3.6,3.2,3.5,4.0,4.6,3.8,3.9,4.6,3.9,4.2
2021,4.3,4.2,5.2,5.9,5.5,6.7,7.4,6.1,6.9,7.2,5.8,6.4
