Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,236,158,208,237,248,230,234,227,215,220,188,128
2002,183,154,172,262,245,247,204,205,180,215,185,130
2003,164,129,154,239,200,189,170,150,173,193,176,113
2004,152,138,208,229,234,208,200,196,202,223,188,142
2005,205,160,182,209,219,219,222,211,247,209,203,142
2006,185,168,200,201,230,228,226,238,223,209,182,132
2007,207,192,200,187,266,232,194,190,231,199,153,119
2008,195,151,179,197,189,219,209,173,176,193,141,116
2009,139,93,140,139,142,141,162,166,148,154,133,76
2010,152,110,132,168,162,184,143,154,160,199,120,111
2011,135,112,148,188,165,197,152,149,138,137,127,100
2012,121,130,143,173,173,191,145,158,162,171,161,117
2013,136,110,156,197,202,188,188,217,181,154,152,93
2014,137,128,165,244,240,199,184,207,220,182,181,138
2015,192,177,212,276,246,201,196,237,206,240,203,179
2016,192,195,248,238,269,221,210,249,234,242,205,159
2017,180,163,191,196,262,213,227,205,187,188,193,135
2018,189,182,196,233,277,238,234,218,190,201,210,159
2019,177,163,210,252,235,211,220,242,230,200,228,156
2020,166,164,174,163,452,373,234,252,201,221,232,162
2021,187,170,206,226,233,290,249,231,236,226,205,168
