Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,5.0,3.7,3.5,3.7,2.9,3.0,3.6,2.8,2.9,3.0,2.5,2.1
2002,3.1,2.5,2.6,2.9,2.7,2.7,2.9,2.7,2.5,3.1,2.6,2.2
2003,2.9,2.3,2.2,2.6,2.4,2.6,2.4,2.4,2.2,2.4,2.0,2.1
2004,2.6,2.5,2.5,2.7,2.8,2.4,3.2,2.7,2.9,3.2,2.5,2.8
2005,2.8,3.1,3.2,3.3,2.9,3.2,3.4,3.4,3.1,3.2,2.8,2.9
2006,3.2,3.3,3.6,3.5,3.2,3.2,3.7,3.8,3.4,3.2,2.9,2.7
2007,3.4,3.0,3.3,3.6,3.2,3.3,3.4,3.2,3.1,3.4,3.2,2.8
2008,3.2,3.0,3.0,3.1,2.8,2.3,2.8,2.4,2.1,2.2,1.9,1.6
2009,2.0,1.7,1.8,1.8,1.8,1.9,1.7,1.7,1.8,1.9,1.8,1.8
2010,2.6,2.2,2.4,3.0,2.4,2.0,2.5,2.4,2.3,2.7,2.5,2.2
2011,2.4,2.7,2.6,2.8,2.3,2.5,2.9,2.6,2.8,3.1,2.3,2.2
2012,2.7,2.3,2.6,2.6,2.4,2.5,2.4,2.4,2.6,2.5,2.4,2.2
2013,2.5,2.6,2.9,3.0,2.9,2.8,3.2,3.1,3.0,3.2,2.6,2.4
2014,2.9,3.2,2.9,3.6,3.0,3.2,3.4,3.8,3.2,3.6,3.0,2.8
2015,3.6,3.6,3.6,3.9,3.5,3.3,4.1,3.3,3.5,3.9,3.0,3.1
2016,3.9,3.7,3.9,4.2,3.5,3.5,3.8,3.8,4.0,4.2,3.9,3.3
2017,3.7,3.5,3.6,4.0,3.6,3.9,4.2,4.1,3.8,4.3,3.4,3.6
2018,4.2,4.0,4.1,4.5,4.1,4.1,4.6,4.5,4.4,4.3,4.0,3.7
2019,4.3,3.9,4.2,4.5,4.0,4.5,4.5,4.2,4.2,4.8,3.8,3.7
2020,4.5,4.0,3.5,3.2,3.6,3.8,4.8,4.1,4.1,4.7,3.8,3.4
2021,4.4,4.1,4.7,5.6,5.5,6.1,6.6,6.4,6.5,6.9,6.0,6.0
