Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,3.8,3.9,3.2,4.0,3.2,2.9,3.4,2.5,2.6,3.4,3.0,2.4
2002,2.7,3.1,2.2,3.4,2.9,2.4,2.7,2.7,2.3,3.1,2.2,1.9
2003,3.0,2.1,2.0,3.0,2.5,2.8,2.5,2.4,2.5,2.9,2.3,2.3
2004,2.7,2.6,2.6,3.4,3.6,2.5,3.5,2.7,2.9,3.1,2.7,2.7
2005,2.8,2.7,3.0,3.7,2.9,2.9,3.0,3.2,3.0,3.2,2.9,2.9
2006,3.5,3.1,4.3,4.3,3.6,3.1,3.3,3.6,4.0,3.9,3.8,3.2
2007,4.0,3.3,3.8,5.3,3.9,3.8,3.7,4.4,4.2,4.1,4.0,3.9
2008,4.2,3.4,3.5,3.6,3.4,2.6,3.0,2.9,2.3,2.6,2.3,2.0
2009,2.0,2.1,1.9,2.0,2.0,1.7,1.7,1.9,2.0,1.8,1.7,1.6
2010,2.1,2.5,2.2,3.1,2.7,2.0,2.4,2.2,2.3,2.8,2.5,2.2
2011,2.2,2.3,2.7,3.0,2.5,2.8,3.2,2.9,3.1,3.2,2.1,2.2
2012,2.3,2.1,2.6,3.1,2.9,2.4,2.5,2.5,2.7,2.9,2.6,2.2
2013,2.6,2.8,2.9,3.3,3.1,2.7,2.8,2.6,2.6,3.5,2.6,2.6
2014,3.1,2.9,3.2,3.8,3.5,3.5,3.5,4.0,3.6,4.0,3.2,3.4
2015,3.4,3.9,3.9,4.9,4.3,3.6,4.6,3.9,4.1,4.4,3.4,3.6
2016,3.9,3.6,4.2,5.3,4.4,3.9,4.3,3.8,4.1,4.3,3.8,3.5
2017,4.3,3.6,3.9,4.9,4.2,4.1,5.0,4.3,4.8,5.1,3.8,3.8
2018,5.5,4.4,4.4,5.4,4.1,4.3,5.3,4.8,5.2,6.2,4.6,4.5
2019,5.8,4.6,5.3,6.1,4.9,4.8,5.7,4.6,4.5,4.8,3.9,3.9
2020,4.9,4.4,3.9,5.6,4.2,3.6,4.5,4.2,4.2,4.4,3.8,4.4
2021,5.0,5.0,5.2,8.0,6.3,6.1,8.2,6.9,6.2,7.3,5.8,6.9
