Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,85,74,101,111,105,113,111,108,94,115,96,70
2002,79,73,87,105,97,118,125,102,102,118,90,85
2003,89,68,93,107,106,110,112,89,91,104,84,70
2004,95,79,110,109,114,121,127,93,101,111,86,76
2005,105,78,118,121,128,130,112,112,119,99,85,96
2006,90,74,96,93,106,116,105,94,111,91,70,69
2007,78,59,88,92,105,116,109,96,102,106,77,76
2008,84,62,79,96,93,108,95,105,95,93,65,54
2009,82,53,76,102,93,98,78,84,74,72,58,48
2010,90,52,96,117,96,100,83,74,71,69,69,50
2011,63,45,75,94,91,98,87,89,98,84,61,52
2012,95,62,85,77,79,90,76,86,87,87,68,51
2013,71,76,73,84,81,103,93,80,87,80,73,61
2014,70,66,84,84,85,110,101,87,87,79,65,64
2015,68,65,80,104,104,105,103,85,92,81,83,69
2016,81,62,99,93,97,98,93,96,97,90,95,71
2017,87,71,86,93,86,112,112,98,104,106,88,72
2018,88,92,87,117,98,114,104,80,105,118,86,59
2019,102,86,91,108,95,127,136,108,114,113,105,81
2020,106,94,74,73,132,115,129,89,73,101,119,57
2021,72,62,67,90,103,143,157,101,106,107,92,76
