Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,4.3,3.7,3.1,4.1,3.2,3.0,4.0,3.2,3.0,3.6,2.5,2.3
2002,3.7,2.5,2.7,3.7,2.6,3.0,3.0,2.9,2.6,3.5,2.6,2.3
2003,3.0,2.8,2.8,3.5,2.8,2.8,3.4,2.5,2.6,3.2,2.5,2.4
2004,3.3,3.0,2.6,4.0,2.8,2.8,3.5,3.2,2.6,3.6,2.8,2.9
2005,3.7,2.9,3.4,4.5,2.8,2.9,3.8,3.6,2.9,5.0,4.5,4.0
2006,4.1,3.4,4.2,5.3,4.1,3.7,4.3,4.0,4.1,4.3,3.6,3.4
2007,4.4,3.8,4.3,4.8,3.8,4.2,4.3,3.8,3.6,3.8,3.1,3.4
2008,3.5,3.1,2.9,3.7,3.0,2.8,3.2,3.1,2.2,3.5,2.4,2.3
2009,2.6,2.2,1.8,2.1,2.2,1.9,2.1,1.8,2.0,2.1,1.6,1.7
2010,2.2,1.8,2.0,2.1,1.9,1.6,2.6,1.9,2.0,2.9,1.9,1.9
2011,2.6,2.2,2.4,2.8,2.4,2.1,2.9,2.6,2.8,3.0,2.3,2.3
2012,3.3,2.6,2.5,2.9,2.7,2.9,2.7,2.7,2.4,3.1,2.3,2.5
2013,3.2,2.6,2.7,2.9,2.9,2.6,2.6,3.1,2.6,3.3,2.4,2.3
2014,2.9,2.9,2.9,3.3,2.8,3.3,3.7,3.7,3.5,3.9,3.0,2.9
2015,4.1,3.5,3.3,5.2,4.1,3.7,4.6,4.2,3.2,4.6,3.6,3.5
2016,4.4,4.1,4.2,4.1,3.9,3.1,4.0,3.5,3.7,3.6,3.1,3.2
2017,4.2,3.8,3.7,4.2,3.3,3.3,4.0,3.4,3.4,3.5,3.4,3.2
2018,4.0,3.6,4.2,4.4,3.7,4.2,4.8,4.2,3.9,4.3,3.6,3.8
2019,4.6,4.0,4.5,4.8,4.1,4.2,4.9,4.9,4.7,4.8,3.9,3.6
2020,4.6,4.6,3.6,3.9,4.2,4.2,5.4,5.5,4.8,5.7,4.4,3.9
2021,5.6,5.3,5.6,6.1,5.4,6.3,7.3,7.4,7.0,8.1,5.8,6.4
