Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,3.7,3.7,3.1,3.2,2.7,2.7,4.5,3.1,2.9,2.9,2.4,2.4
2002,2.9,2.5,2.9,4.0,2.9,2.6,3.0,2.9,2.3,2.8,2.3,2.2
2003,2.8,2.5,2.2,3.2,2.7,2.5,3.0,2.6,2.8,3.0,2.8,2.4
2004,3.2,2.9,2.4,3.6,3.3,3.0,4.0,2.8,2.8,3.3,2.2,2.6
2005,3.2,3.0,3.6,4.1,3.4,3.1,4.2,3.4,3.3,3.7,3.0,2.8
2006,3.4,3.4,3.9,4.5,3.2,3.3,3.7,3.7,3.5,3.5,2.8,2.9
2007,3.5,3.1,3.6,3.8,3.5,3.3,3.1,3.0,3.0,2.8,2.4,2.3
2008,2.9,2.6,2.8,3.2,2.9,2.5,2.8,3.1,2.3,2.6,2.2,1.9
2009,2.0,2.1,1.9,2.1,1.9,1.8,2.1,2.0,2.2,2.0,1.9,2.0
2010,3.0,2.1,2.0,2.6,2.1,2.1,2.7,2.7,2.3,3.0,2.2,2.1
2011,2.4,2.4,2.7,2.8,2.5,2.6,2.8,2.6,2.7,2.9,2.5,2.3
2012,3.2,2.7,3.1,3.3,2.9,3.0,2.6,2.7,2.6,2.9,2.8,2.5
2013,3.2,2.8,3.1,3.4,3.4,3.1,3.0,2.8,2.7,3.4,2.5,2.5
2014,3.7,3.2,3.7,4.0,3.6,4.1,3.9,3.5,4.0,4.3,3.0,3.4
2015,4.4,4.0,3.5,5.1,4.2,3.8,5.4,4.0,3.8,4.2,3.9,3.3
2016,4.3,3.9,4.1,4.2,3.8,3.8,4.2,3.8,4.0,3.6,3.7,3.5
2017,3.6,4.0,4.2,4.8,4.2,4.7,5.0,4.4,4.4,4.3,4.2,4.2
2018,5.1,4.6,4.4,7.1,5.0,5.0,6.1,5.1,5.0,5.7,4.9,4.3
2019,5.9,5.1,5.3,6.0,4.7,4.8,5.7,4.5,4.6,5.2,3.9,3.4
2020,5.1,4.4,4.1,4.9,4.3,4.9,5.4,5.2,5.5,5.9,4.8,4.9
2021,6.5,5.7,6.3,7.9,7.6,7.2,8.5,7.8,7.8,8.2,6.6,7.5
