Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,170,154,200,279,185,229,206,178,192,228,148,130
2002,191,153,170,206,238,219,224,203,197,187,154,143
2003,173,168,148,195,217,188,173,196,180,178,127,131
2004,183,148,185,293,224,239,203,239,249,219,179,155
2005,185,165,220,257,239,214,217,230,216,198,180,112
2006,182,179,193,210,234,229,247,218,235,205,173,155
2007,204,132,193,194,198,183,244,240,212,202,206,173
2008,160,131,179,189,171,179,171,187,174,150,112,110
2009,153,169,149,162,177,188,155,170,158,169,156,111
2010,181,118,174,184,175,216,192,155,177,179,144,123
2011,140,132,193,217,191,198,153,160,174,174,165,137
2012,153,126,150,176,190,189,171,162,185,153,163,127
2013,203,129,172,174,211,169,188,182,181,189,160,129
2014,192,133,171,198,223,202,199,192,213,217,184,147
2015,187,160,181,231,253,219,206,213,237,216,214,158
2016,204,172,181,215,199,221,207,204,231,241,195,155
2017,202,166,219,299,308,279,205,221,228,239,179,129
2018,207,161,232,243,210,243,248,230,176,204,167,125
2019,169,132,190,272,242,252,226,234,191,210,180,161
2020,176,148,215,155,298,293,304,241,213,193,192,150
2021,169,185,212,251,224,256,239,194,214,253,233,178
