Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,14,11,13,15,25,24,18,14,13,13,11,10
2002,12,8,10,16,21,24,17,14,15,12,9,10
2003,13,9,9,16,21,25,15,14,13,13,10,11
2004,11,9,11,17,20,25,15,14,13,12,10,11
2005,13,10,12,17,24,28,17,17,15,15,12,13
2006,14,12,14,19,21,29,18,17,16,15,15,13
2007,12,10,14,16,25,26,18,16,15,16,12,12
2008,13,13,14,18,26,27,18,16,18,16,11,12
2009,13,9,11,12,20,19,15,12,12,11,8,9
2010,11,7,10,12,20,23,13,13,11,10,8,9
2011,9,7,9,11,20,22,15,13,13,11,9,11
2012,10,9,11,15,20,22,16,14,12,14,10,9
2013,10,9,12,13,21,25,14,12,12,13,10,10
2014,11,10,11,13,20,28,16,12,13,14,9,12
2015,10,10,11,14,20,27,16,13,12,14,10,11
2016,10,8,11,14,22,27,16,12,12,12,11,10
2017,11,8,10,12,22,21,17,16,13,12,11,10
2018,11,8,11,14,21,23,16,15,14,14,13,12
2019,13,9,10,15,22,25,17,14,15,16,11,14
2020,14,10,11,12,22,20,15,14,14,13,9,11
2021,13,10,14,16,16,19,18,16,13,12,11,12
