Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,3.9,3.5,3.2,3.5,3.3,3.0,3.7,3.1,2.9,3.3,2.7,2.3
2002,3.2,2.7,3.0,3.6,3.0,3.0,3.3,2.8,2.8,3.3,2.4,2.5
2003,3.1,3.0,3.3,2.8,3.3,3.2,3.4,2.9,3.3,3.8,3.0,2.8
2004,2.9,3.1,2.7,3.3,3.5,3.2,4.0,3.2,3.2,3.4,2.5,2.6
2005,3.3,2.9,3.4,4.0,3.2,3.2,3.8,3.5,3.5,3.6,3.3,3.0
2006,3.8,3.5,4.0,5.0,4.4,4.0,4.2,3.9,3.8,3.7,2.9,2.8
2007,3.3,2.9,3.2,3.8,3.6,3.7,3.5,3.7,3.8,2.8,3.0,2.7
2008,2.9,2.7,2.9,3.0,2.8,2.7,3.0,2.5,2.2,2.7,2.3,2.7
2009,2.4,2.4,2.5,2.6,2.6,2.1,2.5,2.3,2.4,2.3,2.0,1.7
2010,2.1,1.8,2.5,2.5,2.8,2.4,2.8,2.8,2.4,2.5,2.1,2.4
2011,2.5,2.6,2.2,2.5,2.3,2.3,2.4,2.6,3.7,3.0,2.8,4.2
2012,4.4,3.1,3.3,3.4,3.5,3.5,3.4,3.5,2.8,3.5,3.1,2.8
2013,3.5,3.2,3.5,3.5,3.4,3.4,3.4,3.3,3.7,3.3,2.6,2.5
2014,2.7,3.5,3.4,3.9,4.4,4.2,3.8,3.9,3.5,4.7,3.6,4.1
2015,4.2,3.5,3.5,4.6,4.6,3.9,4.7,4.3,4.3,4.8,4.1,4.4
2016,4.7,3.8,3.8,4.8,3.7,3.8,4.4,4.2,4.5,4.4,4.2,4.1
2017,3.9,4.1,4.2,5.4,5.1,6.0,4.9,4.2,4.6,4.4,4.0,4.1
2018,4.5,4.2,4.6,5.1,4.7,5.0,5.1,4.7,5.4,4.5,4.7,4.2
2019,4.9,4.7,5.1,5.5,5.5,5.1,5.6,5.1,5.2,6.0,4.7,4.5
2020,5.0,4.7,4.7,4.7,4.3,4.9,5.2,5.2,4.8,5.2,4.7,4.6
2021,4.9,5.8,5.5,6.9,6.4,6.6,7.9,7.1,8.0,7.0,6.5,6.6
