Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,14,12,14,17,26,19,16,19,20,17,11,10
2002,12,11,11,17,19,18,14,16,15,15,11,9
2003,14,11,11,16,20,17,11,16,16,14,12,10
2004,13,10,13,16,17,17,13,14,15,15,11,10
2005,11,11,12,17,20,18,14,16,15,13,12,9
2006,13,13,14,16,22,21,16,17,17,14,13,11
2007,12,13,14,16,23,21,15,18,19,18,13,12
2008,12,13,13,14,18,20,13,14,17,14,11,9
2009,11,10,11,12,18,17,10,13,15,12,10,9
2010,10,12,14,16,19,19,15,16,16,15,12,10
2011,12,15,15,19,21,22,19,20,21,18,16,14
2012,16,15,18,18,26,27,20,20,19,19,15,13
2013,14,13,15,15,27,21,18,21,21,17,16,13
2014,16,17,17,22,27,25,22,19,23,22,20,15
2015,22,15,18,22,22,23,18,17,20,19,17,14
2016,15,16,16,17,23,21,18,19,19,18,16,10
2017,16,14,15,19,23,23,19,18,19,18,15,12
2018,16,14,16,17,27,22,17,19,20,19,16,14
2019,25,14,15,20,23,23,19,26,22,22,17,13
2020,17,16,18,16,35,23,17,21,18,18,15,12
2021,16,16,19,25,27,23,20,25,21,20,17,16
