Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,225,207,197,241,228,210,212,167,174,168,128,138
2002,156,140,123,157,148,131,173,174,150,169,145,100
2003,156,128,132,153,128,135,112,116,121,126,108,127
2004,145,123,138,162,129,123,149,134,145,154,111,130
2005,144,137,148,160,126,152,184,175,177,180,159,140
2006,174,158,165,191,175,161,184,183,192,196,188,191
2007,194,177,188,175,163,198,197,181,144,196,171,150
2008,178,154,142,172,149,181,158,170,140,153,114,122
2009,121,111,115,116,117,117,107,116,114,120,108,110
2010,128,116,135,173,141,132,147,164,153,176,158,129
2011,165,158,161,170,161,150,168,156,163,186,154,133
2012,168,161,171,210,181,179,179,188,176,203,170,153
2013,163,149,146,159,161,156,154,164,173,164,151,147
2014,161,152,151,196,173,198,230,210,207,216,173,220
2015,203,222,217,262,239,210,253,265,238,242,221,202
2016,212,194,207,218,183,184,235,231,261,247,219,226
2017,237,266,264,291,247,245,282,310,300,289,247,252
2018,255,269,310,283,272,284,301,280,305,328,276,279
2019,292,261,290,290,298,259,259,280,276,301,265,234
2020,275,247,223,223,218,252,282,266,274,324,255,236
2021,278,296,380,412,463,431,475,442,420,428,394,461
