Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,3.9,3.4,2.9,3.7,3.5,3.0,3.5,2.9,2.9,2.9,2.5,2.4
2002,3.2,2.8,2.9,3.3,2.7,2.8,3.0,2.8,2.3,2.5,2.0,1.7
2003,3.1,2.2,2.0,2.5,2.4,2.4,2.7,2.4,2.1,2.6,2.2,2.0
2004,3.3,2.5,2.7,3.2,3.1,2.7,3.1,2.9,3.1,3.2,2.4,2.7
2005,3.1,3.6,3.4,3.5,2.7,2.9,3.6,3.1,3.2,3.1,2.6,2.8
2006,3.2,2.9,3.6,4.0,3.4,3.5,3.5,3.5,3.5,3.8,3.2,2.7
2007,3.8,3.5,3.3,4.0,3.5,3.1,3.3,3.1,3.2,3.2,2.8,2.6
2008,3.2,2.7,2.7,3.0,2.7,2.7,2.6,2.5,2.3,2.8,2.0,1.9
2009,2.0,2.3,1.8,1.9,1.9,1.6,1.8,1.8,1.7,1.7,1.8,1.7
2010,2.4,1.9,2.0,2.6,2.4,2.0,2.6,2.3,2.2,2.5,2.0,2.2
2011,2.5,2.5,2.3,2.5,2.5,2.5,3.6,2.7,3.5,2.8,2.4,3.2
2012,3.5,3.9,4.3,3.5,3.3,3.0,2.9,2.5,3.2,2.5,2.1,2.4
2013,2.9,3.1,3.2,3.2,2.8,2.7,2.5,2.3,2.3,2.5,2.1,2.3
2014,2.6,2.9,2.7,3.1,3.0,3.0,2.9,3.3,3.0,3.3,2.5,3.0
2015,3.5,3.4,3.6,3.9,3.6,3.2,4.1,3.7,3.7,3.9,3.6,3.5
2016,4.0,3.9,4.2,4.0,3.8,3.7,4.0,3.5,3.6,3.3,3.1,3.2
2017,3.3,3.3,3.3,4.1,3.5,4.1,4.3,3.6,4.0,3.9,3.5,3.6
2018,3.7,4.3,4.7,4.4,4.6,4.3,4.6,4.4,4.4,4.4,4.1,4.0
2019,4.3,4.0,4.6,4.9,4.6,4.5,4.5,4.2,4.7,4.9,4.0,3.5
2020,4.4,4.5,3.6,3.9,4.7,4.1,5.2,5.0,4.9,5.1,4.4,4.5
2021,5.0,5.6,5.4,6.4,6.7,6.6,6.8,6.8,6.6,7.3,6.6,6.2
