Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,3.9,3.8,3.6,3.6,3.8,3.6,3.8,3.2,3.3,3.1,2.9,2.7
2002,6.6,2.7,2.9,3.1,5.4,3.0,3.0,2.7,2.5,2.8,2.5,2.3
2003,3.1,2.3,2.8,3.0,2.9,2.9,3.1,2.5,2.6,2.7,2.8,2.8
2004,3.5,2.7,2.9,3.4,3.2,2.9,3.2,2.8,3.0,3.1,2.3,3.0
2005,3.2,2.8,3.0,3.5,3.2,3.2,3.9,3.2,3.3,2.8,2.9,3.1
2006,5.1,3.1,3.8,4.2,3.9,3.6,3.4,3.6,3.6,3.4,3.2,3.3
2007,4.1,3.3,3.9,4.3,3.9,3.6,3.5,3.3,3.9,3.8,3.4,3.7
2008,3.5,3.5,3.5,4.3,3.7,3.5,3.5,2.8,2.9,3.1,2.6,2.6
2009,2.2,2.3,2.3,2.1,2.2,2.1,2.2,2.0,2.2,2.4,2.0,2.2
2010,2.3,2.2,2.5,2.7,2.4,2.3,2.9,2.4,2.7,2.9,2.4,2.2
2011,2.6,2.5,2.7,3.4,3.2,2.8,3.3,2.9,3.3,3.2,2.9,2.9
2012,3.6,2.9,3.4,3.7,3.3,2.9,3.1,3.0,3.1,2.9,2.6,2.6
2013,2.9,2.7,3.1,3.7,3.6,3.1,3.1,3.5,3.8,3.3,2.6,2.8
2014,3.0,3.3,3.3,3.9,3.5,3.9,3.5,3.8,3.9,3.6,2.6,2.9
2015,3.4,3.4,3.5,4.2,3.7,3.6,4.1,4.0,4.3,3.9,3.6,3.3
2016,3.4,3.4,4.5,4.3,3.9,4.1,4.4,4.3,4.4,3.9,3.7,3.9
2017,3.7,3.7,4.1,5.6,3.9,4.5,6.6,4.9,5.3,4.3,3.7,3.8
2018,3.8,4.1,4.8,5.1,5.1,5.4,5.5,5.2,6.6,4.9,4.6,4.7
2019,5.1,4.5,5.7,5.9,5.5,5.1,5.2,5.2,6.7,5.6,4.8,4.5
2020,5.9,5.1,5.4,5.8,5.5,5.8,7.0,6.6,7.4,6.5,5.5,5.8
2021,6.8,6.2,7.2,7.5,7.6,8.3,9.5,7.4,9.3,7.6,6.3,6.6
