Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,132,109,125,141,136,133,141,106,104,111,91,71
2002,103,85,83,122,119,130,133,108,129,103,82,77
2003,115,87,85,117,93,140,127,102,107,122,81,82
2004,96,79,105,141,104,119,104,110,110,120,93,98
2005,103,92,116,131,136,145,132,123,139,132,113,92
2006,125,93,107,123,125,154,136,132,123,132,110,76
2007,89,101,112,139,138,139,123,143,127,123,95,69
2008,116,107,109,155,125,133,135,144,128,117,89,73
2009,89,86,94,91,88,96,114,113,95,88,102,60
2010,77,57,106,101,101,103,102,99,92,93,70,53
2011,74,62,75,98,97,117,104,85,102,94,80,54
2012,91,65,101,100,97,113,122,94,87,94,76,53
2013,73,73,83,99,111,84,87,82,95,97,71,62
2014,91,66,93,114,110,123,110,100,129,121,85,83
2015,99,86,120,120,121,142,130,112,102,126,103,80
2016,98,101,96,118,130,145,122,116,119,137,108,73
2017,87,81,110,122,117,134,160,136,129,147,95,66
2018,132,89,104,133,128,146,137,147,127,120,116,90
2019,124,73,130,188,148,165,158,157,157,126,108,93
2020,157,97,119,84,220,219,124,151,124,124,94,81
2021,141,90,131,136,128,187,174,159,143,132,115,82
