Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,5.8,4.0,3.5,4.7,4.5,3.7,4.0,3.9,2.9,2.9,2.7,3.1
2002,4.2,2.3,2.6,2.9,2.6,2.6,3.3,3.1,2.6,3.5,3.0,2.4
2003,3.4,2.4,2.4,3.0,2.6,2.6,2.7,3.0,2.3,3.7,3.2,2.4
2004,2.4,2.5,2.7,3.0,2.5,2.4,3.2,3.2,3.1,3.4,2.7,2.8
2005,3.4,2.6,2.9,3.9,3.0,3.3,4.0,3.4,3.3,3.6,3.2,3.1
2006,4.1,3.1,3.3,4.0,3.1,3.5,3.3,3.8,3.5,3.4,3.5,3.4
2007,3.8,3.1,3.3,3.4,3.8,3.7,3.9,3.9,3.0,3.7,3.3,2.7
2008,3.6,2.7,2.8,3.1,3.5,3.0,3.3,3.6,2.6,2.9,2.8,2.5
2009,3.1,2.3,2.1,2.4,2.4,2.6,2.1,2.7,2.4,2.1,2.0,2.0
2010,2.6,2.4,2.3,3.3,2.9,2.5,3.0,3.2,2.4,2.9,2.4,2.2
2011,3.3,2.4,2.6,2.8,2.6,2.7,3.0,3.0,2.6,2.9,2.7,2.4
2012,3.1,2.7,3.1,3.2,3.3,3.1,3.0,4.3,2.8,3.0,2.9,2.6
2013,3.0,2.8,2.9,3.2,3.2,3.4,3.0,3.4,2.8,3.2,3.2,3.1
2014,2.8,2.8,2.8,3.3,3.4,3.7,3.9,4.1,3.9,3.3,3.2,3.4
2015,3.6,3.9,3.2,3.5,3.7,3.4,4.4,4.1,3.5,4.1,3.6,3.8
2016,4.2,3.5,3.2,4.0,3.7,3.8,4.5,4.1,3.7,3.8,3.6,3.8
2017,3.6,3.7,3.8,4.5,4.0,4.1,4.1,4.5,3.5,4.2,4.3,4.3
2018,4.6,3.9,4.6,5.3,4.5,4.7,5.0,4.5,4.3,4.5,4.3,4.4
2019,4.7,4.0,4.2,4.3,4.6,4.7,4.7,5.0,4.0,4.2,4.1,4.7
2020,4.8,4.8,4.5,4.8,5.0,5.2,5.1,5.0,4.3,4.7,4.7,5.1
2021,4.9,5.6,6.6,7.1,8.1,8.2,8.6,8.1,7.0,6.8,7.8,8.5
