STATE,Benefits
03/31/2006,"37,011,752"
04/30/2006,"28,879,166"
05/31/2006,"34,850,139"
06/30/2006,"31,422,335"
07/31/2006,"35,697,160"
08/31/2006,"34,096,099"
09/30/2006,"27,918,660"
10/31/2006,"32,931,921"
11/30/2006,"31,596,427"
12/31/2006,"30,940,214"
01/31/2007,"46,103,424"
02/28/2007,"37,512,475"
03/31/2007,"34,051,677"
04/30/2007,"32,111,966"
05/31/2007,"37,561,169"
06/30/2007,"34,105,400"
07/31/2007,"42,526,753"
08/31/2007,"36,645,440"
09/30/2007,"30,701,172"
10/31/2007,"36,429,938"
11/30/2007,"30,577,230"
12/31/2007,"32,131,501"
01/31/2008,"48,626,008"
02/29/2008,"41,027,605"
03/31/2008,"42,026,036"
04/30/2008,"40,337,493"
05/31/2008,"36,329,021"
06/30/2008,"42,169,850"
07/31/2008,"49,202,215"
08/31/2008,"41,140,058"
09/30/2008,"48,830,771"
10/31/2008,"44,365,150"
11/30/2008,"50,537,370"
12/31/2008,"77,064,624"
01/31/2009,"91,161,594"
02/28/2009,"98,698,544"
03/31/2009,"120,524,064"
04/30/2009,"102,921,276"
05/31/2009,"95,620,039"
06/30/2009,"115,013,233"
07/31/2009,"94,870,235"
08/31/2009,"84,261,986"
09/30/2009,"77,691,771"
10/31/2009,"62,805,261"
11/30/2009,"63,793,589"
12/31/2009,"71,050,082"
01/31/2010,"69,053,493"
02/28/2010,"69,864,775"
03/31/2010,"77,715,720"
04/30/2010,"55,648,909"
05/31/2010,"54,756,450"
06/30/2010,"59,805,533"
07/31/2010,"55,324,569"
08/31/2010,"60,524,777"
09/30/2010,"49,932,688"
10/31/2010,"45,965,479"
11/30/2010,"54,446,467"
12/31/2010,"52,935,733"
01/31/2011,"61,397,360"
02/28/2011,"58,853,566"
03/31/2011,"60,443,039"
04/30/2011,"45,598,378"
05/31/2011,"52,358,611"
06/30/2011,"49,032,483"
07/31/2011,"48,004,716"
08/31/2011,"57,787,163"
09/30/2011,"44,288,049"
10/31/2011,"46,017,757"
11/30/2011,"49,529,282"
12/31/2011,"48,888,687"
01/31/2012,"62,832,040"
02/29/2012,"53,693,598"
03/31/2012,"47,940,380"
04/30/2012,"43,459,951"
05/31/2012,"42,641,622"
06/30/2012,"40,261,083"
07/31/2012,"48,159,744"
08/31/2012,"40,834,079"
09/30/2012,"35,120,619"
10/31/2012,"41,915,830"
11/30/2012,"34,331,226"
12/31/2012,"36,954,696"
01/31/2013,"53,439,443"
02/28/2013,"42,873,988"
03/31/2013,"39,675,048"
04/30/2013,"41,360,971"
05/31/2013,"34,851,340"
06/30/2013,"33,824,041"
07/31/2013,"40,457,508"
08/31/2013,"30,684,341"
09/30/2013,"29,470,722"
10/31/2013,"32,169,248"
11/30/2013,"26,857,247"
12/31/2013,"33,444,343"
01/31/2014,"32,268,310"
02/28/2014,"30,304,502"
03/31/2014,"29,124,077"
04/30/2014,"26,409,601"
05/31/2014,"23,112,086"
06/30/2014,"27,858,846"
07/31/2014,"29,919,349"
08/31/2014,"24,883,140"
09/30/2014,"26,839,141"
10/31/2014,"21,675,112"
11/30/2014,"20,098,446"
12/31/2014,"26,651,697"
01/31/2015,"26,737,892"
02/28/2015,"26,118,122"
03/31/2015,"30,371,873"
04/30/2015,"20,487,123"
05/31/2015,"18,998,147"
06/30/2015,"25,976,181"
07/31/2015,"24,188,328"
08/31/2015,"22,811,816"
09/30/2015,"20,620,266"
10/31/2015,"17,753,161"
11/30/2015,"19,715,652"
12/31/2015,"20,739,430"
01/31/2016,"23,925,908"
02/29/2016,"27,171,613"
03/31/2016,"25,045,380"
04/30/2016,"18,506,097"
05/31/2016,"17,620,633"
06/30/2016,"18,577,472"
07/31/2016,"18,560,067"
08/31/2016,"20,129,382"
09/30/2016,"16,069,453"
10/31/2016,"14,324,128"
11/30/2016,"12,919,959"
12/31/2016,"13,817,808"
01/31/2017,"20,421,660"
02/28/2017,"19,246,828"
03/31/2017,"16,347,972"
04/30/2017,"14,242,343"
05/31/2017,"18,017,982"
06/30/2017,"17,681,474"
07/31/2017,"21,975,246"
08/31/2017,"17,652,043"
09/30/2017,"14,794,308"
10/31/2017,"16,950,743"
11/30/2017,"14,195,129"
12/31/2017,"15,402,045"
01/31/2018,"22,460,930"
02/28/2018,"20,084,845"
03/31/2018,"17,501,558"
04/30/2018,"16,857,578"
05/31/2018,"15,091,197"
06/30/2018,"16,921,898"
07/31/2018,"21,630,622"
08/31/2018,"15,298,947"
09/30/2018,"13,053,244"
10/31/2018,"15,397,208"
11/30/2018,"12,351,729"
12/31/2018,"15,240,454"
01/31/2019,"16,787,408"
02/28/2019,"16,466,022"
03/31/2019,"14,853,477"
04/30/2019,"15,454,765"
05/31/2019,"12,660,677"
06/30/2019,"15,002,491"
07/31/2019,"20,084,291"
08/31/2019,"14,227,591"
09/30/2019,"15,172,900"
10/31/2019,"16,298,540"
11/30/2019,"12,692,514"
12/31/2019,"16,517,765"
01/31/2020,"17,102,869"
02/29/2020,"16,911,647"
03/31/2020,"27,155,429"
04/30/2020,"222,199,975"
05/31/2020,"280,972,012"
06/30/2020,"236,065,710"
07/31/2020,"191,019,225"
08/31/2020,"196,458,530"
09/30/2020,"132,502,396"
10/31/2020,"54,956,473"
11/30/2020,"40,241,263"
12/31/2020,"35,177,329"
01/31/2021,"30,707,010"
02/28/2021,"35,119,773"
03/31/2021,"37,654,571"
04/30/2021,"32,157,337"
05/31/2021,"34,701,767"
06/30/2021,"41,389,934"
07/31/2021,"29,324,091"
08/31/2021,"27,347,180"
09/30/2021,"19,881,755"
10/31/2021,"13,230,150"
11/30/2021,"11,726,930"
12/31/2021,"8,554,238"
01/31/2022,"7,848,707"
