STATE,Benefits
01/31/2000,"159,898,257"
02/29/2000,"162,949,962"
03/31/2000,"172,216,783"
04/30/2000,"124,494,261"
05/31/2000,"121,065,407"
06/30/2000,"119,172,275"
07/31/2000,"122,448,302"
08/31/2000,"121,045,982"
09/30/2000,"120,513,976"
10/31/2000,"116,103,735"
11/30/2000,"119,694,662"
12/31/2000,"164,710,739"
01/31/2001,"183,964,817"
02/28/2001,"181,882,090"
03/31/2001,"206,926,511"
04/30/2001,"184,982,044"
05/31/2001,"168,897,497"
06/30/2001,"184,982,121"
07/31/2001,"208,469,421"
08/31/2001,"237,238,912"
09/30/2001,"182,439,237"
10/31/2001,"247,095,746"
11/30/2001,"267,777,535"
12/31/2001,"295,485,081"
01/31/2002,"312,369,487"
02/28/2002,"303,169,340"
03/31/2002,"317,600,907"
04/30/2002,"292,120,594"
05/31/2002,"258,843,475"
06/30/2002,"219,949,954"
07/31/2002,"254,629,487"
08/31/2002,"220,248,187"
09/30/2002,"226,546,965"
10/31/2002,"221,448,075"
11/30/2002,"205,745,679"
12/31/2002,"287,559,484"
01/31/2003,"266,161,526"
02/28/2003,"271,255,569"
03/31/2003,"320,695,617"
04/30/2003,"248,409,562"
05/31/2003,"244,895,054"
06/30/2003,"230,025,655"
07/31/2003,"233,329,432"
08/31/2003,"254,503,517"
09/30/2003,"205,368,971"
10/31/2003,"215,110,269"
11/30/2003,"191,246,087"
12/31/2003,"241,055,528"
01/31/2004,"271,941,530"
02/29/2004,"242,625,922"
03/31/2004,"250,949,395"
04/30/2004,"223,634,819"
05/31/2004,"179,380,258"
06/30/2004,"176,370,232"
07/31/2004,"200,983,753"
08/31/2004,"192,572,602"
09/30/2004,"168,616,400"
10/31/2004,"168,113,825"
11/30/2004,"175,578,005"
12/31/2004,"216,227,169"
01/31/2005,"228,386,372"
02/28/2005,"221,469,930"
03/31/2005,"230,297,450"
04/30/2005,"211,641,785"
05/31/2005,"181,234,532"
06/30/2005,"170,719,190"
07/31/2005,"191,382,808"
08/31/2005,"188,224,784"
09/30/2005,"170,172,823"
10/31/2005,"156,843,972"
11/30/2005,"163,700,902"
12/31/2005,"218,294,212"
01/31/2006,"212,292,172"
02/28/2006,"210,472,035"
03/31/2006,"233,199,004"
04/30/2006,"171,871,695"
05/31/2006,"167,400,834"
06/30/2006,"165,766,798"
07/31/2006,"171,933,811"
08/31/2006,"168,134,472"
09/30/2006,"160,233,187"
10/31/2006,"149,242,029"
11/30/2006,"151,365,306"
12/31/2006,"200,968,858"
01/31/2007,"206,647,971"
02/28/2007,"202,429,745"
03/31/2007,"196,258,463"
04/30/2007,"209,314,797"
05/31/2007,"171,459,919"
06/30/2007,"152,739,211"
07/31/2007,"199,847,208"
08/31/2007,"179,171,083"
09/30/2007,"152,418,631"
10/31/2007,"174,519,319"
11/30/2007,"160,794,163"
12/31/2007,"213,434,462"
01/31/2008,"239,878,859"
02/29/2008,"228,958,774"
03/31/2008,"254,701,284"
04/30/2008,"219,218,810"
05/31/2008,"184,871,588"
06/30/2008,"201,531,784"
07/31/2008,"218,296,529"
08/31/2008,"206,815,655"
09/30/2008,"230,103,799"
10/31/2008,"202,357,137"
11/30/2008,"222,620,222"
12/31/2008,"360,106,861"
01/31/2009,"371,458,806"
02/28/2009,"406,564,919"
03/31/2009,"526,388,144"
04/30/2009,"446,769,384"
05/31/2009,"413,286,853"
06/30/2009,"483,591,663"
07/31/2009,"425,402,025"
08/31/2009,"436,210,038"
09/30/2009,"369,955,565"
10/31/2009,"319,352,981"
11/30/2009,"360,682,608"
12/31/2009,"370,370,181"
01/31/2010,"371,020,366"
02/28/2010,"370,007,715"
03/31/2010,"437,975,706"
04/30/2010,"329,393,565"
05/31/2010,"286,715,493"
06/30/2010,"340,018,887"
07/31/2010,"301,153,303"
08/31/2010,"356,970,360"
09/30/2010,"275,966,613"
10/31/2010,"252,663,374"
11/30/2010,"311,996,042"
12/31/2010,"296,123,436"
01/31/2011,"368,567,938"
02/28/2011,"324,688,939"
03/31/2011,"343,425,373"
04/30/2011,"286,287,587"
05/31/2011,"299,504,598"
06/30/2011,"256,314,047"
07/31/2011,"264,608,957"
08/31/2011,"321,160,556"
09/30/2011,"246,281,937"
10/31/2011,"256,439,002"
11/30/2011,"264,403,615"
12/31/2011,"272,065,063"
01/31/2012,"365,700,022"
02/29/2012,"316,674,373"
03/31/2012,"308,795,887"
04/30/2012,"306,854,699"
05/31/2012,"266,879,200"
06/30/2012,"242,114,266"
07/31/2012,"313,652,835"
08/31/2012,"268,492,164"
09/30/2012,"230,738,730"
10/31/2012,"265,548,730"
11/30/2012,"257,728,773"
12/31/2012,"297,673,943"
01/31/2013,"317,260,268"
02/28/2013,"292,829,827"
03/31/2013,"289,201,365"
04/30/2013,"307,141,488"
05/31/2013,"231,901,095"
06/30/2013,"218,173,161"
07/31/2013,"287,037,258"
08/31/2013,"241,181,384"
09/30/2013,"241,177,662"
10/31/2013,"220,330,773"
11/30/2013,"211,393,728"
12/31/2013,"293,120,121"
01/31/2014,"279,248,554"
02/28/2014,"271,617,031"
03/31/2014,"291,443,355"
04/30/2014,"234,723,909"
05/31/2014,"187,698,649"
06/30/2014,"194,535,138"
07/31/2014,"203,451,278"
08/31/2014,"189,193,828"
09/30/2014,"197,042,091"
10/31/2014,"167,370,322"
11/30/2014,"170,106,293"
12/31/2014,"245,830,716"
01/31/2015,"236,099,748"
02/28/2015,"240,249,058"
03/31/2015,"278,319,215"
04/30/2015,"206,872,316"
05/31/2015,"168,837,109"
06/30/2015,"190,645,554"
07/31/2015,"182,106,873"
08/31/2015,"197,744,751"
09/30/2015,"167,485,720"
10/31/2015,"148,043,345"
11/30/2015,"175,663,726"
12/31/2015,"200,262,826"
01/31/2016,"216,285,309"
02/29/2016,"251,210,198"
03/31/2016,"232,288,651"
04/30/2016,"182,387,692"
05/31/2016,"190,287,136"
06/30/2016,"164,040,740"
07/31/2016,"170,440,737"
08/31/2016,"210,379,338"
09/30/2016,"152,877,135"
10/31/2016,"156,725,202"
11/30/2016,"167,643,638"
12/31/2016,"180,752,994"
01/31/2017,"253,238,062"
02/28/2017,"215,671,216"
03/31/2017,"219,069,834"
04/30/2017,"186,066,832"
05/31/2017,"188,356,382"
06/30/2017,"160,717,166"
07/31/2017,"191,555,045"
08/31/2017,"189,221,576"
09/30/2017,"152,471,739"
10/31/2017,"167,268,679"
11/30/2017,"158,870,779"
12/31/2017,"172,326,246"
01/31/2018,"257,386,809"
02/28/2018,"210,291,777"
03/31/2018,"203,851,445"
04/30/2018,"196,770,639"
05/31/2018,"157,064,961"
06/30/2018,"138,890,845"
07/31/2018,"184,672,893"
08/31/2018,"163,371,423"
09/30/2018,"133,821,489"
10/31/2018,"151,229,888"
11/30/2018,"143,655,196"
12/31/2018,"188,206,570"
01/31/2019,"214,818,476"
02/28/2019,"201,903,834"
03/31/2019,"194,615,875"
04/30/2019,"193,510,601"
05/31/2019,"146,706,306"
06/30/2019,"137,840,074"
07/31/2019,"188,326,698"
08/31/2019,"162,523,533"
09/30/2019,"152,438,099"
10/31/2019,"148,812,210"
11/30/2019,"153,244,691"
12/31/2019,"227,894,833"
01/31/2020,"229,081,420"
02/29/2020,"225,566,954"
03/31/2020,"374,767,206"
04/30/2020,"1,674,931,787"
05/31/2020,"2,170,165,924"
06/30/2020,"2,591,653,301"
07/31/2020,"1,942,272,740"
08/31/2020,"1,772,457,146"
09/30/2020,"1,384,347,569"
10/31/2020,"693,240,440"
11/30/2020,"551,267,355"
12/31/2020,"505,131,326"
01/31/2021,"488,788,793"
02/28/2021,"495,289,382"
03/31/2021,"557,583,573"
04/30/2021,"458,688,875"
05/31/2021,"375,382,971"
06/30/2021,"417,456,355"
07/31/2021,"331,087,637"
08/31/2021,"364,938,665"
09/30/2021,"269,442,662"
10/31/2021,"208,281,638"
11/30/2021,"223,286,614"
12/31/2021,"211,437,021"
01/31/2022,"261,635,471"
