STATE,Benefits
04/30/2011,"65,164,316"
05/31/2011,"72,355,514"
06/30/2011,"58,806,062"
07/31/2011,"64,940,283"
08/31/2011,"58,920,220"
09/30/2011,"50,565,020"
10/31/2011,"57,416,854"
11/30/2011,"52,350,706"
12/31/2011,"61,680,242"
01/31/2012,"89,997,502"
02/29/2012,"76,788,160"
03/31/2012,"68,387,793"
04/30/2012,"61,871,455"
05/31/2012,"47,909,713"
06/30/2012,"49,052,779"
07/31/2012,"58,295,496"
08/31/2012,"46,322,790"
09/30/2012,"43,134,958"
10/31/2012,"41,649,860"
11/30/2012,"39,140,827"
12/31/2012,"54,092,311"
01/31/2013,"58,102,184"
02/28/2013,"55,281,822"
03/31/2013,"56,229,212"
04/30/2013,"47,539,543"
05/31/2013,"38,630,078"
06/30/2013,"39,992,657"
07/31/2013,"40,428,086"
08/31/2013,"35,463,503"
09/30/2013,"40,991,145"
10/31/2013,"34,060,990"
11/30/2013,"33,866,759"
12/31/2013,"50,712,347"
01/31/2014,"49,898,734"
02/28/2014,"53,450,339"
03/31/2014,"55,774,571"
04/30/2014,"36,704,833"
05/31/2014,"31,008,070"
06/30/2014,"32,593,219"
07/31/2014,"27,383,218"
08/31/2014,"28,895,175"
09/30/2014,"26,853,268"
10/31/2014,"24,740,904"
11/30/2014,"27,399,739"
12/31/2014,"32,814,923"
01/31/2015,"39,670,468"
02/28/2015,"39,276,144"
03/31/2015,"44,309,741"
04/30/2015,"27,571,555"
05/31/2015,"26,503,281"
06/30/2015,"24,996,594"
07/31/2015,"23,630,127"
08/31/2015,"26,053,265"
09/30/2015,"21,537,069"
10/31/2015,"19,978,173"
11/30/2015,"24,245,666"
12/31/2015,"27,448,757"
01/31/2016,"39,922,031"
02/29/2016,"38,538,529"
03/31/2016,"33,169,576"
04/30/2016,"25,412,496"
05/31/2016,"26,521,932"
06/30/2016,"22,116,152"
07/31/2016,"24,020,505"
08/31/2016,"22,897,366"
09/30/2016,"19,175,535"
10/31/2016,"21,744,162"
11/30/2016,"19,724,021"
12/31/2016,"25,245,846"
01/31/2017,"39,061,869"
02/28/2017,"32,641,514"
03/31/2017,"28,400,974"
04/30/2017,"25,019,975"
05/31/2017,"20,061,545"
06/30/2017,"17,323,269"
07/31/2017,"19,509,462"
08/31/2017,"17,188,190"
09/30/2017,"16,932,116"
10/31/2017,"18,708,035"
11/30/2017,"16,306,114"
12/31/2017,"22,473,204"
01/31/2018,"31,369,351"
02/28/2018,"30,176,304"
03/31/2018,"25,504,891"
04/30/2018,"23,896,381"
05/31/2018,"16,854,941"
06/30/2018,"15,998,666"
07/31/2018,"19,221,261"
08/31/2018,"15,684,919"
09/30/2018,"15,810,124"
10/31/2018,"15,633,248"
11/30/2018,"16,154,143"
12/31/2018,"22,689,250"
01/31/2019,"26,265,374"
02/28/2019,"27,681,789"
03/31/2019,"27,800,854"
04/30/2019,"20,532,330"
05/31/2019,"16,091,085"
06/30/2019,"17,040,607"
07/31/2019,"16,450,022"
08/31/2019,"14,927,548"
09/30/2019,"16,919,048"
10/31/2019,"15,644,050"
11/30/2019,"15,333,789"
12/31/2019,"23,214,614"
01/31/2020,"26,475,501"
02/29/2020,"27,483,490"
03/31/2020,"38,368,642"
04/30/2020,"286,230,600"
05/31/2020,"363,303,243"
06/30/2020,"247,620,765"
07/31/2020,"187,122,769"
08/31/2020,"164,461,237"
09/30/2020,"126,528,739"
10/31/2020,"86,947,142"
11/30/2020,"71,642,836"
12/31/2020,"58,183,099"
01/31/2021,"62,591,868"
02/28/2021,"57,853,932"
03/31/2021,"55,177,598"
04/30/2021,"41,214,369"
05/31/2021,"51,632,552"
06/30/2021,"39,716,606"
07/31/2021,"31,639,376"
08/31/2021,"34,880,212"
09/30/2021,"25,328,780"
10/31/2021,"20,695,291"
11/30/2021,"19,227,880"
12/31/2021,"17,309,433"
01/31/2022,"21,490,641"
