STATE,Benefits
12/31/2010,"71,501,161"
01/31/2011,"92,066,423"
02/28/2011,"73,738,045"
03/31/2011,"73,306,740"
04/30/2011,"65,767,950"
05/31/2011,"75,164,856"
06/30/2011,"59,229,747"
07/31/2011,"58,446,807"
08/31/2011,"68,415,403"
09/30/2011,"52,015,612"
10/31/2011,"62,976,029"
11/30/2011,"60,395,444"
12/31/2011,"63,693,704"
01/31/2012,"87,531,608"
02/29/2012,"68,978,961"
03/31/2012,"68,059,763"
04/30/2012,"73,281,455"
05/31/2012,"54,866,155"
06/30/2012,"50,278,284"
07/31/2012,"61,399,718"
08/31/2012,"49,989,884"
09/30/2012,"45,937,376"
10/31/2012,"57,706,329"
11/30/2012,"54,098,405"
12/31/2012,"71,764,051"
01/31/2013,"67,445,568"
02/28/2013,"61,373,655"
03/31/2013,"57,815,076"
04/30/2013,"63,527,948"
05/31/2013,"48,933,977"
06/30/2013,"45,652,394"
07/31/2013,"57,079,862"
08/31/2013,"45,088,883"
09/30/2013,"48,080,532"
10/31/2013,"42,788,617"
11/30/2013,"43,881,145"
12/31/2013,"62,430,122"
01/31/2014,"56,617,527"
02/28/2014,"54,519,464"
03/31/2014,"58,506,918"
04/30/2014,"46,516,718"
05/31/2014,"42,085,273"
06/30/2014,"46,079,055"
07/31/2014,"41,145,104"
08/31/2014,"37,543,888"
09/30/2014,"42,416,185"
10/31/2014,"36,904,236"
11/30/2014,"38,540,823"
12/31/2014,"54,703,886"
01/31/2015,"48,533,020"
02/28/2015,"45,838,955"
03/31/2015,"52,585,195"
04/30/2015,"40,929,833"
05/31/2015,"37,680,911"
06/30/2015,"43,165,990"
07/31/2015,"36,649,630"
08/31/2015,"42,369,585"
09/30/2015,"35,100,676"
10/31/2015,"33,851,965"
11/30/2015,"43,488,304"
12/31/2015,"44,316,296"
01/31/2016,"45,232,725"
02/29/2016,"50,275,968"
03/31/2016,"41,774,347"
04/30/2016,"36,193,155"
05/31/2016,"40,924,408"
06/30/2016,"35,023,726"
07/31/2016,"34,692,725"
08/31/2016,"40,943,284"
09/30/2016,"31,924,935"
10/31/2016,"37,438,806"
11/30/2016,"36,185,516"
12/31/2016,"39,410,427"
01/31/2017,"54,612,695"
02/28/2017,"43,797,746"
03/31/2017,"42,512,607"
04/30/2017,"37,534,372"
05/31/2017,"41,768,898"
06/30/2017,"33,555,371"
07/31/2017,"40,751,569"
08/31/2017,"35,798,274"
09/30/2017,"32,322,993"
10/31/2017,"38,501,549"
11/30/2017,"36,465,418"
12/31/2017,"38,576,511"
01/31/2018,"53,015,577"
02/28/2018,"42,129,403"
03/31/2018,"40,993,497"
04/30/2018,"44,837,378"
05/31/2018,"35,636,431"
06/30/2018,"32,826,835"
07/31/2018,"40,012,860"
08/31/2018,"32,777,985"
09/30/2018,"28,185,398"
10/31/2018,"36,460,703"
11/30/2018,"34,343,788"
12/31/2018,"45,063,894"
01/31/2019,"45,261,105"
02/28/2019,"43,323,600"
03/31/2019,"44,304,233"
04/30/2019,"47,167,232"
05/31/2019,"36,376,438"
06/30/2019,"34,304,366"
07/31/2019,"43,217,061"
08/31/2019,"34,665,897"
09/30/2019,"38,682,666"
10/31/2019,"34,532,364"
11/30/2019,"34,399,998"
12/31/2019,"50,304,200"
01/31/2020,"47,808,577"
02/29/2020,"44,055,326"
03/31/2020,"60,120,164"
04/30/2020,"267,219,766"
05/31/2020,"291,508,766"
06/30/2020,"313,486,910"
07/31/2020,"263,361,473"
08/31/2020,"239,683,190"
09/30/2020,"199,873,341"
10/31/2020,"117,891,363"
11/30/2020,"197,149,008"
12/31/2020,"111,120,887"
01/31/2021,"103,132,187"
02/28/2021,"92,087,977"
03/31/2021,"88,620,879"
04/30/2021,"64,114,085"
05/31/2021,"60,265,408"
06/30/2021,"69,949,488"
07/31/2021,"52,916,827"
08/31/2021,"57,756,127"
09/30/2021,"45,884,420"
10/31/2021,"41,059,457"
11/30/2021,"47,772,977"
12/31/2021,"42,631,648"
01/31/2022,"53,070,953"
