STATE,Benefits
12/31/2006,"76,541,693"
01/31/2007,"79,258,748"
02/28/2007,"65,521,342"
03/31/2007,"61,407,691"
04/30/2007,"65,271,265"
05/31/2007,"50,592,832"
06/30/2007,"45,670,160"
07/31/2007,"55,202,857"
08/31/2007,"45,704,687"
09/30/2007,"47,515,912"
10/31/2007,"49,451,122"
11/30/2007,"55,252,277"
12/31/2007,"83,332,296"
01/31/2008,"81,270,377"
02/29/2008,"80,150,649"
03/31/2008,"89,919,030"
04/30/2008,"73,207,761"
05/31/2008,"69,038,048"
06/30/2008,"78,837,812"
07/31/2008,"66,899,690"
08/31/2008,"75,105,614"
09/30/2008,"73,449,587"
10/31/2008,"77,088,017"
11/30/2008,"111,346,513"
12/31/2008,"151,760,474"
01/31/2009,"168,072,720"
02/28/2009,"177,407,266"
03/31/2009,"236,722,738"
04/30/2009,"198,564,276"
05/31/2009,"233,765,499"
06/30/2009,"225,789,917"
07/31/2009,"202,869,990"
08/31/2009,"227,190,436"
09/30/2009,"181,617,965"
10/31/2009,"178,148,273"
11/30/2009,"217,595,192"
12/31/2009,"215,269,517"
01/31/2010,"236,209,808"
02/28/2010,"199,708,411"
03/31/2010,"199,534,229"
04/30/2010,"167,116,745"
05/31/2010,"170,573,715"
06/30/2010,"134,869,970"
07/31/2010,"117,258,527"
08/31/2010,"131,878,397"
09/30/2010,"102,022,302"
10/31/2010,"112,513,472"
11/30/2010,"118,306,608"
12/31/2010,"129,942,870"
01/31/2011,"157,296,252"
02/28/2011,"125,455,724"
03/31/2011,"122,995,518"
04/30/2011,"110,303,863"
05/31/2011,"124,493,206"
06/30/2011,"98,768,897"
07/31/2011,"104,536,803"
08/31/2011,"96,941,873"
09/30/2011,"109,028,066"
10/31/2011,"110,732,261"
11/30/2011,"109,952,653"
12/31/2011,"121,374,110"
01/31/2012,"162,226,223"
02/29/2012,"127,539,079"
03/31/2012,"117,798,875"
04/30/2012,"125,794,363"
05/31/2012,"97,982,105"
06/30/2012,"88,514,698"
07/31/2012,"103,561,875"
08/31/2012,"84,073,992"
09/30/2012,"87,481,103"
10/31/2012,"86,505,415"
11/30/2012,"90,964,380"
12/31/2012,"126,046,294"
01/31/2013,"115,813,243"
02/28/2013,"107,092,448"
03/31/2013,"113,294,953"
04/30/2013,"102,670,483"
05/31/2013,"89,638,544"
06/30/2013,"90,486,224"
07/31/2013,"86,873,483"
08/31/2013,"78,690,037"
09/30/2013,"86,537,538"
10/31/2013,"77,535,401"
11/30/2013,"82,539,541"
12/31/2013,"120,644,793"
01/31/2014,"108,364,768"
02/28/2014,"104,436,406"
03/31/2014,"114,692,597"
04/30/2014,"88,393,201"
05/31/2014,"80,850,160"
06/30/2014,"84,780,942"
07/31/2014,"70,409,965"
08/31/2014,"73,407,848"
09/30/2014,"67,547,773"
10/31/2014,"65,632,127"
11/30/2014,"81,082,939"
12/31/2014,"96,599,493"
01/31/2015,"93,809,783"
02/28/2015,"89,584,789"
03/31/2015,"100,598,314"
04/30/2015,"76,916,173"
05/31/2015,"78,821,269"
06/30/2015,"70,905,652"
07/31/2015,"65,161,191"
08/31/2015,"76,020,504"
09/30/2015,"64,084,522"
10/31/2015,"64,237,298"
11/30/2015,"86,807,010"
12/31/2015,"93,398,600"
01/31/2016,"108,895,361"
02/29/2016,"95,099,328"
03/31/2016,"85,760,497"
04/30/2016,"77,038,336"
05/31/2016,"84,791,710"
06/30/2016,"68,109,159"
07/31/2016,"74,097,222"
08/31/2016,"72,480,114"
09/30/2016,"64,000,638"
10/31/2016,"75,815,865"
11/30/2016,"76,190,773"
12/31/2016,"88,176,404"
01/31/2017,"110,920,568"
02/28/2017,"91,713,507"
03/31/2017,"86,333,409"
04/30/2017,"84,766,062"
05/31/2017,"75,821,471"
06/30/2017,"66,569,571"
07/31/2017,"103,759,371"
08/31/2017,"102,081,637"
09/30/2017,"69,811,446"
10/31/2017,"80,949,198"
11/30/2017,"79,378,883"
12/31/2017,"99,663,358"
01/31/2018,"106,514,166"
02/28/2018,"91,576,802"
03/31/2018,"85,292,974"
04/30/2018,"82,149,708"
05/31/2018,"64,348,076"
06/30/2018,"60,621,499"
07/31/2018,"72,350,433"
08/31/2018,"60,585,472"
09/30/2018,"63,768,300"
10/31/2018,"62,675,852"
11/30/2018,"66,449,770"
12/31/2018,"97,422,512"
01/31/2019,"94,291,248"
02/28/2019,"96,259,139"
03/31/2019,"98,461,445"
04/30/2019,"80,034,833"
05/31/2019,"67,772,554"
06/30/2019,"70,595,751"
07/31/2019,"70,513,591"
08/31/2019,"65,726,946"
09/30/2019,"74,555,841"
10/31/2019,"66,909,200"
11/30/2019,"72,588,005"
12/31/2019,"110,487,912"
01/31/2020,"105,675,080"
02/29/2020,"93,839,034"
03/31/2020,"165,709,816"
04/30/2020,"661,287,513"
05/31/2020,"930,347,288"
06/30/2020,"550,207,339"
07/31/2020,"525,090,465"
08/31/2020,"367,183,301"
09/30/2020,"326,057,010"
10/31/2020,"204,246,021"
11/30/2020,"178,580,383"
12/31/2020,"220,760,138"
01/31/2021,"198,305,339"
02/28/2021,"169,604,845"
03/31/2021,"165,640,264"
04/30/2021,"102,987,822"
05/31/2021,"113,965,230"
06/30/2021,"99,674,889"
07/31/2021,"100,964,454"
08/31/2021,"94,510,231"
09/30/2021,"84,652,591"
10/31/2021,"76,453,661"
11/30/2021,"74,320,292"
12/31/2021,"91,824,717"
01/31/2022,"107,900,003"
