STATE,Benefits
01/31/2000,"75,302,343"
02/29/2000,"95,963,872"
03/31/2000,"99,720,173"
04/30/2000,"65,583,792"
05/31/2000,"61,888,533"
06/30/2000,"57,704,015"
07/31/2000,"56,134,012"
08/31/2000,"70,339,328"
09/30/2000,"55,040,831"
10/31/2000,"54,249,935"
11/30/2000,"54,458,206"
12/31/2000,"60,037,369"
01/31/2001,"98,842,888"
02/28/2001,"95,824,350"
03/31/2001,"104,702,800"
04/30/2001,"90,990,399"
05/31/2001,"102,255,086"
06/30/2001,"94,962,266"
07/31/2001,"115,547,859"
08/31/2001,"128,413,265"
09/30/2001,"113,326,929"
10/31/2001,"137,197,471"
11/30/2001,"146,654,238"
12/31/2001,"160,548,624"
01/31/2002,"233,066,824"
02/28/2002,"202,102,679"
03/31/2002,"199,811,692"
04/30/2002,"175,697,449"
05/31/2002,"161,420,524"
06/30/2002,"136,270,641"
07/31/2002,"159,606,367"
08/31/2002,"151,269,640"
09/30/2002,"130,743,354"
10/31/2002,"150,990,834"
11/30/2002,"131,493,346"
12/31/2002,"167,840,313"
01/31/2003,"195,137,213"
02/28/2003,"183,775,135"
03/31/2003,"198,466,088"
04/30/2003,"175,064,486"
05/31/2003,"140,460,818"
06/30/2003,"137,522,798"
07/31/2003,"152,175,638"
08/31/2003,"134,588,550"
09/30/2003,"140,725,138"
10/31/2003,"117,531,822"
11/30/2003,"111,644,360"
12/31/2003,"146,862,317"
01/31/2004,"160,311,944"
02/29/2004,"161,361,213"
03/31/2004,"185,113,986"
04/30/2004,"128,953,427"
05/31/2004,"109,223,444"
06/30/2004,"122,282,109"
07/31/2004,"109,440,738"
08/31/2004,"123,552,606"
09/30/2004,"98,686,827"
10/31/2004,"89,692,819"
11/30/2004,"107,291,519"
12/31/2004,"114,021,934"
01/31/2005,"148,994,122"
02/28/2005,"147,031,368"
03/31/2005,"158,757,007"
04/30/2005,"118,107,507"
05/31/2005,"105,022,912"
06/30/2005,"102,631,447"
07/31/2005,"96,249,662"
08/31/2005,"117,231,407"
09/30/2005,"87,544,020"
10/31/2005,"89,274,844"
11/30/2005,"89,947,092"
12/31/2005,"102,997,649"
01/31/2006,"151,554,303"
02/28/2006,"135,700,638"
03/31/2006,"134,609,982"
04/30/2006,"104,085,611"
05/31/2006,"107,778,390"
06/30/2006,"93,313,968"
07/31/2006,"111,209,909"
08/31/2006,"108,177,782"
09/30/2006,"88,105,639"
10/31/2006,"97,161,454"
11/30/2006,"91,011,003"
12/31/2006,"106,717,350"
01/31/2007,"162,779,107"
02/28/2007,"145,656,781"
03/31/2007,"146,006,529"
04/30/2007,"133,934,020"
05/31/2007,"107,274,828"
06/30/2007,"97,563,036"
07/31/2007,"125,285,112"
08/31/2007,"109,976,209"
09/30/2007,"93,299,263"
10/31/2007,"105,158,649"
11/30/2007,"95,389,345"
12/31/2007,"131,361,173"
01/31/2008,"162,216,619"
02/29/2008,"155,085,046"
03/31/2008,"172,639,681"
04/30/2008,"134,140,125"
05/31/2008,"117,777,706"
06/30/2008,"129,840,421"
07/31/2008,"135,880,612"
08/31/2008,"131,041,597"
09/30/2008,"130,439,080"
10/31/2008,"116,661,659"
11/30/2008,"124,801,501"
12/31/2008,"198,420,432"
01/31/2009,"231,078,988"
02/28/2009,"250,141,835"
03/31/2009,"317,520,514"
04/30/2009,"273,916,545"
05/31/2009,"247,113,352"
06/30/2009,"271,935,296"
07/31/2009,"243,577,059"
08/31/2009,"234,349,412"
09/30/2009,"219,070,099"
10/31/2009,"179,474,060"
11/30/2009,"180,819,963"
12/31/2009,"214,238,434"
01/31/2010,"211,418,274"
02/28/2010,"211,966,334"
03/31/2010,"243,802,361"
04/30/2010,"179,200,819"
05/31/2010,"143,740,041"
06/30/2010,"164,296,244"
07/31/2010,"164,909,475"
08/31/2010,"143,176,609"
09/30/2010,"130,496,153"
10/31/2010,"120,265,877"
11/30/2010,"140,629,276"
12/31/2010,"148,180,700"
01/31/2011,"177,271,968"
02/28/2011,"177,377,666"
03/31/2011,"200,831,166"
04/30/2011,"149,646,011"
05/31/2011,"131,841,226"
06/30/2011,"135,869,732"
07/31/2011,"124,678,607"
08/31/2011,"147,426,303"
09/30/2011,"119,709,567"
10/31/2011,"118,618,900"
11/30/2011,"138,179,322"
12/31/2011,"142,236,023"
01/31/2012,"193,335,114"
02/29/2012,"188,246,998"
03/31/2012,"180,023,004"
04/30/2012,"152,733,885"
05/31/2012,"145,754,969"
06/30/2012,"122,752,677"
07/31/2012,"148,333,265"
08/31/2012,"130,901,360"
09/30/2012,"110,439,773"
10/31/2012,"120,898,551"
11/30/2012,"113,872,760"
12/31/2012,"133,706,612"
01/31/2013,"183,419,536"
02/28/2013,"168,916,436"
03/31/2013,"166,955,818"
04/30/2013,"154,671,773"
05/31/2013,"119,805,073"
06/30/2013,"106,383,523"
07/31/2013,"121,692,832"
08/31/2013,"121,589,646"
09/30/2013,"108,827,075"
10/31/2013,"117,814,515"
11/30/2013,"108,535,835"
12/31/2013,"129,232,570"
01/31/2014,"188,373,725"
02/28/2014,"174,246,940"
03/31/2014,"178,856,523"
04/30/2014,"171,965,353"
05/31/2014,"124,220,382"
06/30/2014,"115,637,114"
07/31/2014,"143,777,848"
08/31/2014,"120,749,806"
09/30/2014,"120,051,919"
10/31/2014,"106,821,448"
11/30/2014,"99,333,694"
12/31/2014,"143,574,653"
01/31/2015,"146,010,473"
02/28/2015,"169,106,450"
03/31/2015,"187,328,101"
04/30/2015,"137,179,430"
05/31/2015,"106,936,848"
06/30/2015,"114,517,813"
07/31/2015,"112,615,645"
08/31/2015,"105,993,036"
09/30/2015,"111,077,274"
10/31/2015,"90,575,766"
11/30/2015,"92,381,421"
12/31/2015,"133,183,308"
01/31/2016,"142,581,129"
02/29/2016,"155,732,942"
03/31/2016,"187,371,729"
04/30/2016,"125,634,876"
05/31/2016,"105,193,603"
06/30/2016,"116,500,091"
07/31/2016,"104,693,451"
08/31/2016,"128,188,556"
09/30/2016,"98,033,979"
10/31/2016,"90,498,032"
11/30/2016,"112,650,875"
12/31/2016,"119,882,201"
01/31/2017,"169,853,199"
02/28/2017,"158,380,629"
03/31/2017,"166,448,578"
04/30/2017,"128,422,655"
05/31/2017,"119,552,774"
06/30/2017,"108,938,286"
07/31/2017,"108,011,013"
08/31/2017,"132,233,816"
09/30/2017,"97,181,255"
10/31/2017,"103,528,858"
11/30/2017,"101,462,380"
12/31/2017,"111,429,213"
01/31/2018,"176,718,276"
02/28/2018,"158,772,698"
03/31/2018,"156,377,980"
04/30/2018,"129,573,921"
05/31/2018,"121,756,254"
06/30/2018,"95,587,113"
07/31/2018,"117,956,238"
08/31/2018,"116,154,409"
09/30/2018,"95,718,336"
10/31/2018,"105,755,064"
11/30/2018,"94,912,933"
12/31/2018,"110,110,387"
01/31/2019,"172,000,429"
02/28/2019,"150,778,384"
03/31/2019,"151,976,143"
04/30/2019,"135,348,123"
05/31/2019,"101,978,983"
06/30/2019,"91,715,557"
07/31/2019,"119,052,783"
08/31/2019,"103,567,076"
09/30/2019,"88,619,968"
10/31/2019,"99,738,742"
11/30/2019,"87,462,625"
12/31/2019,"125,943,304"
01/31/2020,"153,772,334"
02/29/2020,"149,894,988"
03/31/2020,"214,894,226"
04/30/2020,"909,261,601"
05/31/2020,"966,147,387"
06/30/2020,"985,839,818"
07/31/2020,"798,104,743"
08/31/2020,"641,557,360"
09/30/2020,"632,141,930"
10/31/2020,"336,101,986"
11/30/2020,"293,172,174"
12/31/2020,"274,147,088"
01/31/2021,"244,885,934"
02/28/2021,"247,620,751"
03/31/2021,"305,850,657"
04/30/2021,"171,871,729"
05/31/2021,"133,255,640"
06/30/2021,"144,525,114"
07/31/2021,"120,713,981"
08/31/2021,"125,970,406"
09/30/2021,"123,338,485"
10/31/2021,"102,489,721"
11/30/2021,"116,446,770"
12/31/2021,"121,852,526"
01/31/2022,"14,421,434"
