Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,3.7,3.0,2.9,3.3,2.9,3.0,3.6,3.2,3.4,2.8,2.0,2.0
2002,3.1,2.3,2.4,3.0,2.1,2.1,3.6,2.6,2.1,2.6,2.0,1.7
2003,2.5,2.2,2.0,2.8,2.1,2.2,2.4,2.6,2.0,2.6,1.8,1.9
2004,2.9,2.6,2.4,2.9,2.2,2.0,3.4,2.0,2.3,3.0,2.0,2.4
2005,2.8,2.8,2.8,3.8,2.2,2.6,3.3,2.7,2.8,3.0,2.5,2.2
2006,3.0,2.8,3.2,3.8,2.6,2.9,4.1,3.2,3.4,3.0,2.4,2.7
2007,3.6,3.0,3.0,3.1,2.5,3.0,3.6,2.7,3.1,3.1,2.5,2.5
2008,3.9,2.7,2.7,3.1,2.5,2.4,3.1,2.6,2.6,2.9,2.0,1.9
2009,2.3,2.0,1.8,1.7,1.8,1.6,1.8,1.8,1.9,2.0,1.7,1.6
2010,2.4,1.8,1.9,2.3,2.1,1.9,2.5,2.1,1.9,2.3,2.0,1.6
2011,2.1,2.2,2.4,2.7,2.4,2.5,3.3,2.5,2.3,2.6,2.2,2.1
2012,2.6,2.5,3.0,2.5,2.3,2.3,3.0,2.6,2.5,2.7,2.3,2.2
2013,2.3,2.4,2.3,2.8,2.2,2.6,2.7,3.0,2.8,3.1,2.3,2.0
2014,2.9,2.5,2.8,3.2,3.3,3.1,3.6,3.6,2.9,3.1,2.6,2.6
2015,3.3,3.6,3.3,3.3,3.1,3.1,3.9,3.4,3.5,3.6,3.1,3.1
2016,3.8,3.5,3.8,3.9,3.6,3.7,4.6,3.7,3.6,3.9,3.5,3.4
2017,4.6,3.7,3.6,3.8,3.5,3.9,4.4,4.3,4.7,4.9,4.0,4.1
2018,5.5,4.6,4.9,5.1,5.3,5.3,5.5,5.3,5.9,6.0,5.3,5.0
2019,5.3,5.1,5.1,5.5,4.4,4.7,5.2,5.0,4.9,5.0,4.1,3.5
2020,4.8,4.7,3.6,4.1,3.8,3.9,5.1,4.6,4.4,5.1,4.3,4.3
2021,5.4,5.0,5.6,6.4,5.2,4.9,6.5,5.7,5.8,6.9,6.1,6.0
