Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,67,45,63,72,62,49,63,68,51,50,47,39
2002,51,46,47,65,66,48,64,77,72,48,41,46
2003,55,40,44,51,61,50,54,67,53,63,45,39
2004,50,44,49,61,61,60,54,87,53,53,43,39
2005,48,42,47,61,63,73,73,80,79,62,63,65
2006,62,51,48,67,58,64,57,89,56,61,52,51
2007,53,53,52,67,71,70,94,94,74,78,45,48
2008,56,50,50,66,58,49,65,67,62,45,36,36
2009,36,33,24,42,44,40,35,46,46,42,30,25
2010,28,27,28,48,43,41,37,50,48,49,27,23
2011,38,41,39,39,38,36,42,49,37,40,24,28
2012,29,28,29,40,53,36,47,56,41,44,36,34
2013,57,42,40,62,55,49,70,84,48,46,44,52
2014,60,55,52,67,50,62,74,73,65,68,45,49
2015,56,57,62,56,74,72,60,72,61,67,80,57
2016,52,50,68,80,80,68,73,81,74,98,52,69
2017,56,56,57,71,73,69,71,108,84,58,51,60
2018,59,54,67,76,79,80,87,106,82,88,55,55
2019,60,57,59,75,75,79,79,105,90,81,60,71
2020,71,63,50,28,32,65,67,92,78,64,50,74
2021,57,48,63,79,71,81,100,129,128,122,76,72
