Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,368,254,291,371,340,307,390,365,275,255,211,198
2002,301,226,224,291,266,261,351,323,270,264,233,239
2003,289,219,228,251,226,245,286,295,265,258,199,205
2004,244,224,241,271,257,299,337,359,294,288,220,233
2005,277,240,267,283,271,317,361,364,327,312,267,241
2006,300,256,290,300,326,328,398,337,306,312,263,268
2007,337,239,267,279,309,327,350,357,293,309,236,250
2008,278,234,202,271,252,266,243,275,254,219,165,187
2009,202,163,138,155,155,195,193,213,169,148,133,137
2010,162,133,138,177,165,200,183,207,207,177,122,138
2011,194,154,170,180,188,199,237,235,220,190,164,167
2012,181,169,202,199,195,227,231,229,184,206,159,166
2013,235,167,190,198,232,244,288,314,224,242,195,206
2014,213,175,211,248,261,241,350,289,257,285,217,219
2015,269,211,263,278,278,315,323,370,283,321,231,261
2016,307,277,291,323,319,354,345,384,339,326,286,245
2017,353,235,308,320,312,365,356,396,328,304,263,297
2018,326,261,323,339,362,363,378,419,342,379,299,293
2019,342,293,316,358,356,397,387,458,396,373,348,345
2020,333,273,284,204,235,283,389,334,324,318,238,284
2021,269,251,307,423,382,435,483,497,447,409,391,380
