Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,4.0,3.9,3.6,3.6,3.3,2.6,2.9,2.6,2.4,3.0,2.7,2.1
2002,3.5,2.2,2.4,3.0,2.7,2.1,2.4,2.8,2.2,2.9,2.3,2.0
2003,3.1,2.2,2.0,2.7,3.2,2.6,2.3,2.8,2.5,2.9,2.4,2.1
2004,3.6,2.7,2.4,3.1,3.2,2.4,3.6,2.9,3.3,3.2,2.4,2.4
2005,4.1,3.3,3.3,4.1,3.1,3.2,3.2,3.1,3.2,3.2,3.1,3.4
2006,3.6,3.3,4.0,4.1,3.4,3.5,3.5,3.2,3.5,3.3,3.4,2.7
2007,3.8,3.7,3.7,4.0,3.5,3.7,3.7,3.8,3.9,4.5,3.7,3.2
2008,3.9,3.2,3.5,3.1,3.2,2.2,2.5,2.4,2.3,2.8,1.9,1.6
2009,2.0,1.8,1.8,2.3,1.8,1.5,1.6,1.6,2.0,2.2,1.6,1.6
2010,2.1,2.3,2.0,3.7,3.2,2.6,2.8,2.4,2.7,3.0,3.1,2.5
2011,2.7,2.6,2.8,2.9,2.3,3.2,3.0,2.7,3.1,3.1,2.3,2.5
2012,2.3,2.2,2.5,3.1,2.4,2.5,2.7,2.8,3.2,3.1,2.9,2.5
2013,3.4,3.0,3.5,3.3,2.8,2.7,2.7,3.4,2.9,3.7,3.5,3.4
2014,4.0,4.5,4.1,4.9,4.0,3.6,3.6,4.3,4.3,3.8,3.5,3.1
2015,4.3,4.3,4.4,4.9,3.6,3.4,4.2,3.9,3.7,4.8,3.9,3.6
2016,4.2,4.4,4.4,5.2,4.0,3.9,4.1,4.0,4.1,3.9,3.7,3.3
2017,3.9,4.5,4.0,4.3,4.0,3.5,4.2,4.9,4.1,5.2,3.9,3.6
2018,4.6,4.3,5.2,4.8,4.3,4.3,4.3,5.5,5.1,5.6,4.5,4.5
2019,4.6,4.6,5.0,5.0,4.6,4.2,4.4,4.3,4.1,4.5,4.2,4.1
2020,5.0,4.0,4.2,3.6,4.3,5.7,6.1,5.3,5.4,6.2,4.4,4.1
2021,5.8,5.7,7.4,6.5,8.1,10.5,10.5,8.3,7.5,8.1,6.8,6.7
