Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,156,78,81,84,74,98,104,76,103,113,104,88
2002,138,107,94,81,92,94,116,117,91,95,95,82
2003,158,108,104,119,133,134,120,139,111,127,89,108
2004,157,90,76,138,121,96,102,115,109,107,101,121
2005,147,96,112,142,122,116,128,108,122,135,77,113
2006,120,93,101,190,121,125,121,126,110,112,149,145
2007,158,95,105,143,130,134,147,131,155,165,108,125
2008,174,107,101,144,123,127,143,170,139,160,149,154
2009,166,93,127,140,112,108,103,107,95,104,119,107
2010,107,79,92,92,66,107,103,98,87,87,93,110
2011,137,103,108,107,146,128,116,116,87,123,107,109
2012,138,103,127,122,119,141,113,96,97,133,115,134
2013,146,70,83,90,102,116,87,98,121,120,96,105
2014,109,74,78,89,104,97,94,108,94,96,86,103
2015,114,81,86,131,109,118,97,117,123,82,83,97
2016,84,74,78,99,132,89,120,112,80,62,88,80
2017,136,87,88,128,109,118,99,97,92,94,70,70
2018,128,71,84,111,103,85,91,107,92,89,143,110
2019,108,96,78,107,122,100,109,106,133,72,85,97
2020,122,81,852,381,115,109,100,111,86,95,65,91
2021,164,94,56,49,58,78,69,113,92,90,89,66
