Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,93,60,63,93,69,74,92,116,84,96,61,68
2002,93,60,63,91,81,88,101,114,91,81,68,52
2003,68,64,75,77,67,88,82,103,76,86,61,56
2004,71,69,74,79,81,80,89,103,90,83,68,68
2005,86,57,71,74,83,75,89,103,88,96,65,67
2006,88,76,63,82,82,95,97,119,95,89,84,75
2007,77,68,59,85,74,93,88,110,70,77,62,66
2008,77,65,66,79,70,80,98,92,66,75,52,42
2009,55,48,40,38,61,43,50,55,60,51,55,36
2010,55,34,48,65,54,69,80,64,57,53,39,44
2011,63,47,52,50,61,56,66,86,70,67,57,63
2012,48,65,59,60,66,60,80,85,58,63,49,44
2013,62,55,50,66,55,71,56,78,70,78,43,53
2014,68,47,62,60,66,75,79,95,80,73,46,57
2015,65,67,64,68,69,72,90,107,79,68,64,75
2016,87,77,60,84,70,90,96,93,86,82,60,77
2017,76,73,80,82,97,105,96,105,91,95,68,61
2018,71,66,76,96,88,95,94,117,91,87,81,69
2019,74,83,89,89,96,103,108,134,94,97,73,83
2020,98,73,70,61,58,71,82,90,86,96,81,71
2021,80,75,86,125,107,114,109,133,119,111,87,119
