Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,184,146,159,209,164,129,162,134,137,132,125,115
2002,147,93,102,129,105,113,139,123,124,129,117,90
2003,141,93,95,117,113,91,105,110,107,125,109,75
2004,90,104,104,126,122,98,127,128,154,163,107,96
2005,108,113,106,131,111,132,126,138,162,152,118,102
2006,131,114,111,147,115,142,154,175,159,185,142,129
2007,130,151,160,149,141,151,150,151,149,175,145,141
2008,180,133,138,134,120,112,125,123,98,110,111,87
2009,85,90,74,90,72,120,72,70,84,73,62,67
2010,80,88,97,118,101,94,116,110,94,115,87,81
2011,97,89,104,93,87,88,97,91,92,103,87,72
2012,77,86,89,129,96,93,109,98,82,111,83,81
2013,92,89,102,120,110,131,133,113,123,131,110,84
2014,103,120,119,127,130,138,114,136,134,127,109,87
2015,105,149,117,149,143,108,146,121,117,159,109,123
2016,147,141,143,146,150,128,164,149,171,156,142,122
2017,128,140,143,152,163,156,176,174,177,174,151,174
2018,166,147,174,198,196,190,206,200,237,192,183,167
2019,187,162,184,177,186,177,184,199,190,192,193,168
2020,190,186,152,153,154,189,197,172,207,224,213,201
2021,201,219,288,278,263,291,333,317,298,309,272,274
