Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,235,181,192,214,229,242,222,243,240,210,179,197
2002,195,166,183,273,225,226,252,211,235,209,182,179
2003,222,142,192,267,206,214,219,176,195,216,167,172
2004,192,159,215,294,242,278,237,243,239,223,200,164
2005,264,168,217,276,243,251,211,238,226,208,206,171
2006,188,174,257,219,258,217,214,243,177,198,211,157
2007,196,182,232,253,248,252,218,246,252,233,206,168
2008,201,177,160,192,212,217,218,190,185,178,161,142
2009,148,122,125,144,160,180,175,187,152,166,123,120
2010,116,123,169,180,199,187,175,171,151,175,156,96
2011,131,138,201,221,210,204,176,190,187,200,165,116
2012,137,117,208,191,188,211,162,198,180,181,163,117
2013,123,128,165,196,217,189,211,219,200,243,202,182
2014,181,150,177,229,268,252,251,244,236,254,247,165
2015,186,153,183,228,247,238,202,216,173,247,207,177
2016,199,163,216,214,212,252,237,232,194,223,232,173
2017,215,176,225,232,245,315,260,246,223,249,190,165
2018,187,180,263,279,274,270,225,282,235,269,228,183
2019,203,179,171,232,239,245,222,233,204,238,202,187
2020,190,182,164,210,276,340,261,318,227,240,220,194
2021,255,200,246,260,253,325,353,256,256,272,268,216
