Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,4.2,3.8,4.2,3.5,3.3,4.2,4.2,2.6,3.5,4.2,2.8,2.5
2002,3.7,2.5,3.0,3.7,3.3,3.2,3.5,2.4,3.0,3.1,2.5,2.1
2003,3.0,2.5,2.8,3.5,3.4,3.4,3.5,2.7,3.3,3.4,3.2,2.8
2004,5.7,2.9,2.6,3.7,3.5,3.2,3.9,2.3,3.0,3.9,2.4,2.7
2005,3.9,2.8,2.9,4.1,2.9,3.4,3.9,2.7,3.2,3.5,3.2,3.2
2006,3.9,2.8,3.5,4.3,3.9,4.3,3.6,3.0,3.4,3.4,3.1,3.4
2007,5.4,3.0,3.7,4.0,3.9,3.9,3.5,3.1,3.8,3.4,3.3,3.1
2008,3.8,3.0,3.0,3.6,3.3,3.2,2.8,2.2,2.5,2.5,2.2,2.0
2009,1.8,1.8,1.7,2.0,2.2,1.7,1.6,1.6,2.2,2.0,1.6,1.6
2010,2.3,1.7,2.2,2.8,2.4,2.2,3.0,2.0,2.5,2.6,2.0,2.2
2011,2.2,2.2,2.3,3.7,2.7,3.0,4.5,2.2,3.3,2.8,2.8,3.1
2012,3.9,2.7,3.2,3.7,3.7,3.4,3.6,2.5,3.1,3.3,2.8,2.5
2013,3.5,2.9,3.0,3.6,3.5,3.6,3.3,2.8,3.1,3.2,2.9,2.5
2014,2.8,3.1,3.3,3.7,4.0,4.0,3.9,3.4,3.6,4.7,4.0,3.3
2015,3.8,3.6,4.0,5.7,4.8,4.2,5.1,3.2,3.9,5.1,4.7,3.5
2016,4.3,3.7,4.7,4.8,4.2,5.4,4.5,3.2,3.7,3.8,3.8,3.5
2017,3.9,3.8,3.8,5.6,4.0,4.9,4.9,3.3,3.9,3.7,4.1,3.8
2018,4.1,3.9,4.1,5.3,4.9,5.6,5.3,3.7,4.6,4.6,4.3,4.3
2019,4.9,3.8,4.7,5.5,4.7,5.2,5.8,3.7,4.3,5.4,4.4,3.5
2020,4.3,4.0,3.7,4.9,4.4,5.7,5.8,4.1,4.7,4.9,3.8,3.4
2021,5.1,4.6,5.1,7.6,6.5,8.3,8.4,6.1,6.2,6.7,5.3,5.1
