Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,4.6,4.2,3.5,4.7,4.0,3.5,3.4,3.9,3.4,2.7,2.6,2.6
2002,4.2,2.5,2.4,3.1,2.5,2.5,2.8,3.2,2.8,2.9,2.6,1.9
2003,3.1,2.4,2.2,2.9,2.7,2.6,2.5,2.8,2.4,2.7,2.3,2.1
2004,2.7,2.6,2.6,3.3,2.9,2.1,2.8,3.1,3.1,3.2,2.4,2.4
2005,2.7,2.7,2.6,3.3,2.7,2.8,3.2,3.5,3.5,3.4,2.9,2.6
2006,3.0,3.2,3.0,4.2,3.1,3.2,3.2,4.2,4.1,3.7,3.7,3.0
2007,3.6,3.4,3.3,3.7,3.2,3.0,3.2,3.6,3.5,3.1,2.9,2.3
2008,4.6,2.8,2.6,3.2,2.9,2.7,3.2,3.6,2.8,2.7,2.4,2.2
2009,2.3,2.5,2.0,2.4,2.3,2.4,2.0,2.3,2.4,2.2,1.9,1.6
2010,2.4,2.3,2.2,3.6,2.8,2.5,3.0,3.2,2.6,2.6,2.4,2.1
2011,2.7,2.6,2.8,3.2,2.7,2.7,2.5,2.9,2.8,2.7,2.5,2.1
2012,3.1,2.9,2.7,3.6,3.1,3.0,3.0,3.9,3.1,3.1,2.9,2.5
2013,2.7,2.7,3.0,3.0,3.0,2.9,2.7,3.2,3.2,3.0,2.7,2.5
2014,2.7,3.2,2.8,3.1,3.4,3.1,3.6,4.0,3.2,3.1,2.8,3.0
2015,2.9,3.4,3.2,3.9,3.9,3.0,3.7,3.6,3.9,4.0,3.3,3.7
2016,3.6,3.7,3.7,3.8,3.7,3.7,3.8,4.1,4.5,3.7,3.3,3.4
2017,3.7,4.2,3.9,5.9,3.7,3.9,4.3,4.7,4.1,4.0,3.8,3.9
2018,3.6,4.7,4.4,4.6,5.0,4.4,4.9,5.1,5.1,4.4,4.4,4.2
2019,5.0,4.7,4.5,4.6,4.6,4.4,4.2,5.3,4.8,4.8,3.9,3.7
2020,4.3,4.4,3.8,4.3,5.1,5.8,4.6,4.6,4.3,5.2,4.2,4.1
2021,4.8,5.5,5.8,6.8,7.4,8.8,7.5,7.7,7.4,7.6,6.6,6.4
