Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,71,54,67,94,76,75,84,89,67,75,58,42
2002,62,49,51,68,75,66,74,75,68,68,56,46
2003,81,50,46,61,64,63,74,62,58,59,45,42
2004,66,49,59,71,68,70,69,66,70,62,57,46
2005,70,56,65,75,72,69,82,80,64,67,52,49
2006,65,59,70,73,81,79,77,88,85,76,58,55
2007,78,61,69,82,81,80,84,82,74,78,55,45
2008,72,63,55,76,63,70,67,73,58,58,47,36
2009,58,46,46,49,48,51,55,54,49,44,38,32
2010,43,33,50,63,56,53,57,59,55,59,45,32
2011,47,37,55,54,57,60,62,72,61,59,45,45
2012,61,46,53,58,63,68,69,71,64,56,42,41
2013,56,49,52,67,73,79,64,74,67,63,56,40
2014,71,57,60,69,67,72,74,76,76,74,57,50
2015,67,56,53,68,71,71,75,78,62,64,55,54
2016,76,57,58,65,66,66,68,70,63,63,53,40
2017,65,54,61,62,63,77,70,80,70,70,57,54
2018,67,56,72,79,83,87,78,101,86,92,79,63
2019,74,72,71,78,73,82,76,84,84,71,64,49
2020,78,57,63,63,103,85,71,79,69,79,61,48
2021,65,50,66,83,79,79,96,85,80,91,72,64
