Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,126,85,119,130,127,109,116,145,119,135,102,94
2002,105,89,91,116,116,116,135,113,107,120,89,78
2003,115,73,95,109,112,119,102,113,106,134,96,82
2004,114,88,93,101,121,115,111,113,117,99,105,94
2005,113,93,110,129,127,110,124,119,117,104,90,76
2006,106,89,109,128,149,141,130,132,129,124,116,82
2007,127,89,121,131,125,128,133,134,124,119,107,71
2008,128,96,94,105,94,118,102,131,98,104,75,61
2009,87,64,74,85,83,77,85,96,73,97,77,57
2010,84,66,82,112,115,111,92,113,82,101,75,74
2011,111,77,101,111,129,100,98,117,95,101,89,74
2012,102,100,112,120,141,100,103,131,111,116,83,77
2013,117,108,113,120,132,144,113,138,115,113,103,73
2014,100,98,107,108,110,115,109,118,94,100,95,77
2015,106,81,101,119,140,142,152,143,113,118,96,71
2016,118,118,121,137,159,138,126,152,103,112,102,74
2017,107,107,106,113,131,139,131,153,112,128,119,112
2018,130,137,149,159,165,169,162,181,154,155,141,119
2019,129,133,136,151,131,138,143,147,134,160,142,118
2020,150,110,121,87,217,198,161,162,136,150,128,91
2021,117,105,134,135,167,170,181,179,146,172,153,117
