Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,4.8,3.6,3.0,3.7,3.1,2.8,3.4,3.2,2.8,3.3,2.4,2.0
2002,3.8,2.3,2.4,2.9,2.4,2.6,2.6,2.9,2.6,2.8,2.0,1.9
2003,2.9,2.3,2.3,2.8,2.3,2.8,3.2,2.7,2.6,3.0,2.4,2.3
2004,3.1,2.5,2.8,3.0,2.7,2.5,2.8,2.7,2.9,2.7,1.9,2.5
2005,2.8,2.6,2.6,3.2,2.9,2.6,3.4,3.0,3.5,3.8,2.9,3.0
2006,3.5,3.3,3.5,4.1,3.5,3.6,3.9,4.3,3.6,3.6,3.4,3.2
2007,3.5,3.1,3.4,4.2,3.4,3.0,3.4,3.9,4.0,3.4,2.9,3.1
2008,3.5,2.8,2.9,3.3,2.9,2.6,2.7,2.8,2.4,2.6,2.0,1.9
2009,2.1,1.9,1.8,1.8,1.9,1.5,1.9,1.9,2.1,2.0,1.5,1.6
2010,2.1,2.0,1.8,2.3,2.1,1.9,2.3,2.2,2.2,2.2,1.6,1.7
2011,2.0,1.9,2.2,2.2,2.4,2.3,2.8,2.8,3.1,3.0,2.5,2.7
2012,3.0,2.7,3.0,3.0,2.7,3.0,3.2,3.2,3.1,3.1,2.6,2.6
2013,2.3,2.6,2.4,2.9,2.8,2.7,3.1,3.2,2.8,2.6,2.0,2.3
2014,2.5,2.5,2.6,2.6,2.7,3.0,3.2,3.8,3.0,3.3,2.5,2.7
2015,3.1,3.1,3.1,4.0,3.8,3.2,4.2,3.9,3.5,3.9,3.1,3.3
2016,4.1,3.7,3.4,3.8,3.4,3.3,3.7,3.7,3.5,3.3,2.8,3.3
2017,3.3,3.4,3.5,4.2,3.3,3.4,4.2,4.0,3.8,3.3,3.3,3.5
2018,3.8,3.7,4.0,4.2,3.9,4.0,4.5,5.2,4.6,4.7,4.2,4.4
2019,4.3,4.3,4.4,5.0,4.5,4.4,4.3,4.8,4.8,4.3,3.6,3.6
2020,4.1,4.3,3.5,3.8,4.5,4.5,5.2,6.1,5.3,5.1,4.4,4.6
2021,5.2,5.5,6.4,6.4,7.0,6.9,7.3,7.8,7.2,7.3,5.8,6.6
