Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,359,321,324,358,302,256,249,260,243,217,198,173
2002,228,196,195,214,201,208,193,182,177,228,176,129
2003,196,162,160,180,210,195,211,200,166,203,181,173
2004,191,200,222,228,194,179,224,224,213,249,174,200
2005,206,214,219,273,240,217,242,221,242,262,231,209
2006,275,233,254,275,220,234,245,277,278,306,251,202
2007,269,238,238,270,253,255,263,260,259,274,243,195
2008,238,213,226,233,232,222,238,246,210,216,208,195
2009,183,178,172,159,181,172,171,180,147,161,127,127
2010,158,140,130,191,185,174,189,176,172,210,153,143
2011,183,178,179,222,195,196,212,207,222,221,212,183
2012,214,197,230,253,236,219,237,292,245,242,226,208
2013,255,234,276,250,232,219,214,254,250,257,222,198
2014,216,222,259,287,277,264,261,280,275,277,212,225
2015,310,275,267,305,285,265,347,287,324,322,296,275
2016,303,261,334,362,349,343,361,363,365,365,316,317
2017,323,341,316,389,343,328,351,354,332,362,324,330
2018,382,369,420,427,372,386,411,390,404,404,390,340
2019,368,356,370,374,395,398,391,467,411,435,343,367
2020,422,375,348,282,306,334,415,367,329,351,328,306
2021,343,376,422,562,519,546,706,581,553,567,614,559
