Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,7,5,6,7,7,7,8,10,11,8,7,5
2002,7,5,5,8,7,6,7,11,11,8,7,6
2003,7,5,5,6,7,6,7,9,11,10,7,5
2004,6,5,5,6,8,7,7,11,11,8,8,6
2005,6,5,6,7,8,8,8,14,13,10,12,8
2006,7,6,7,8,9,8,9,12,12,9,9,6
2007,8,6,6,8,9,7,10,12,11,11,9,7
2008,8,7,7,8,10,7,9,11,12,9,7,6
2009,6,6,4,6,5,6,5,8,7,6,6,3
2010,3,4,3,5,5,5,4,7,7,6,5,3
2011,4,3,4,5,6,5,5,9,8,6,6,4
2012,5,4,5,7,7,6,8,8,8,8,7,5
2013,7,5,4,6,7,6,7,9,8,8,8,6
2014,6,5,5,6,7,6,8,11,11,9,9,6
2015,6,6,7,8,8,7,7,11,10,9,11,6
2016,6,6,6,9,8,8,8,10,11,9,10,6
2017,7,5,6,8,8,9,8,11,11,10,9,6
2018,7,6,7,8,9,8,8,13,12,11,10,7
2019,8,6,7,10,9,8,10,12,14,13,13,8
2020,8,7,4,3,4,6,7,9,10,10,8,5
2021,8,7,7,7,7,7,9,11,13,12,13,7
