Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,13,5,7,8,5,6,8,7,11,13,8,8
2002,11,6,4,8,5,6,10,7,10,10,9,9
2003,11,8,5,7,6,8,10,9,11,10,10,11
2004,10,5,5,9,7,6,10,8,17,11,8,12
2005,9,5,5,7,7,7,8,9,14,8,8,9
2006,11,6,6,9,7,11,8,8,12,9,7,8
2007,11,5,5,7,7,9,8,9,10,11,9,8
2008,12,6,6,7,7,8,8,10,12,13,12,11
2009,14,7,8,10,8,8,13,9,15,11,8,14
2010,12,5,7,8,6,7,9,8,11,11,8,10
2011,7,5,5,7,8,7,7,9,12,9,9,8
2012,9,6,5,8,8,9,7,10,11,11,9,8
2013,12,6,6,8,8,8,8,9,11,9,10,9
2014,10,6,6,7,7,7,8,7,10,9,9,14
2015,9,5,7,9,7,8,8,8,13,10,9,14
2016,9,5,5,12,7,6,8,10,11,10,8,10
2017,8,5,6,6,5,6,6,8,10,10,8,7
2018,8,5,6,5,6,7,5,7,7,9,7,7
2019,7,4,4,6,8,6,7,6,16,26,9,9
2020,8,5,41,37,5,7,8,6,9,7,14,9
2021,13,5,4,5,3,4,5,8,8,8,9,6
