Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,3.4,3.9,2.9,3.1,2.5,3.1,3.3,2.6,2.6,2.7,2.7,2.1
2002,2.8,2.8,2.2,2.2,3.1,2.3,2.7,2.7,2.5,2.7,2.4,2.4
2003,2.7,2.5,2.0,2.0,2.4,2.3,2.6,2.4,2.3,2.4,2.2,2.3
2004,2.7,2.5,2.2,2.2,2.6,2.1,3.3,2.7,2.6,2.6,2.3,2.5
2005,2.5,2.9,2.4,2.7,2.5,2.6,3.1,3.0,2.7,2.5,2.6,2.7
2006,2.8,3.4,3.0,3.0,2.9,2.8,3.8,3.6,3.6,2.7,3.2,2.8
2007,4.3,3.6,3.1,3.4,3.9,3.4,3.4,3.5,3.4,3.4,3.2,3.0
2008,3.9,3.0,2.9,2.4,3.4,2.4,2.8,2.4,1.8,1.9,1.8,1.7
2009,1.7,2.0,2.0,1.5,1.6,1.6,1.8,1.5,1.5,2.0,1.7,1.7
2010,2.6,2.2,2.0,2.4,2.1,2.0,2.4,2.2,2.5,2.7,2.6,2.3
2011,2.8,3.1,2.7,2.5,2.5,2.7,3.3,2.6,2.9,2.8,2.7,2.6
2012,2.7,3.2,2.3,2.8,2.7,2.9,2.9,2.9,2.6,2.7,2.7,2.6
2013,2.6,3.4,2.8,2.3,2.6,2.4,2.8,2.5,2.4,2.7,2.5,2.2
2014,3.0,2.8,2.6,3.0,2.9,2.8,2.8,3.2,3.1,2.7,2.5,2.5
2015,3.7,3.2,2.9,2.9,2.8,2.4,3.7,3.0,3.2,3.2,2.8,3.1
2016,3.7,3.6,3.1,3.6,3.3,3.3,3.9,4.7,3.7,3.1,3.4,3.4
2017,4.5,3.6,3.2,4.0,3.2,3.8,4.3,4.1,4.2,4.3,3.8,3.8
2018,4.1,3.9,3.9,4.0,3.7,3.9,4.2,4.4,4.4,4.5,4.4,4.6
2019,7.0,4.5,4.2,3.6,4.0,4.3,5.0,4.5,4.7,4.5,4.0,3.9
2020,5.5,3.9,3.1,2.8,3.9,3.7,4.8,3.8,3.5,5.9,5.7,5.2
2021,5.1,4.2,4.3,4.3,6.2,5.7,7.9,5.8,5.2,9.3,8.8,9.0
