Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,3.4,3.0,3.0,3.4,3.8,3.5,3.5,3.0,2.9,2.9,2.0,1.9
2002,2.7,2.1,2.5,3.0,2.2,2.5,2.6,2.3,2.1,2.3,2.0,1.5
2003,2.4,2.0,1.8,2.5,1.8,2.1,2.1,2.2,1.9,2.4,2.3,1.8
2004,2.5,2.1,2.5,2.8,2.4,1.9,2.8,2.6,2.4,2.6,1.9,2.0
2005,2.5,2.2,2.6,3.7,2.4,2.3,3.2,2.8,2.9,2.9,2.3,2.3
2006,3.1,2.3,2.5,3.4,2.3,2.5,2.9,3.0,3.1,2.8,2.4,2.5
2007,3.0,2.8,2.9,3.1,2.6,2.8,3.0,2.7,3.0,2.9,2.6,2.3
2008,2.4,2.1,2.0,2.4,2.3,1.9,2.4,2.3,2.1,2.0,1.5,1.5
2009,1.7,1.5,1.3,1.8,1.8,1.7,1.8,1.6,1.8,1.9,1.6,1.6
2010,2.2,1.5,1.7,2.4,1.8,1.7,2.0,2.0,1.8,1.7,2.0,1.8
2011,2.2,1.9,2.0,2.6,2.3,2.0,2.6,2.5,2.4,2.4,2.3,2.0
2012,2.8,2.3,2.5,2.6,2.2,2.2,2.8,2.5,2.9,3.2,2.6,2.7
2013,2.6,2.6,2.6,3.2,2.8,3.0,2.9,3.4,3.4,3.7,2.8,2.7
2014,3.1,2.8,3.1,3.7,3.2,3.0,3.6,3.5,3.8,3.5,3.1,3.2
2015,4.1,4.6,4.9,4.5,3.9,3.5,4.3,3.6,3.6,4.0,3.9,3.3
2016,3.8,3.8,3.5,4.8,3.6,3.6,4.7,4.3,4.0,3.7,3.7,3.8
2017,3.4,3.9,4.2,5.0,4.0,4.3,4.7,4.6,5.2,5.4,4.6,5.0
2018,4.9,4.8,5.3,5.5,5.2,4.9,5.4,5.1,5.2,5.7,5.1,4.8
2019,4.8,4.6,4.4,5.2,5.2,4.5,4.6,4.5,4.3,4.1,3.9,3.6
2020,4.2,3.7,3.5,3.9,3.3,3.5,4.9,4.0,3.8,4.5,3.8,3.5
2021,3.6,4.3,4.5,6.3,5.9,5.9,7.0,6.3,6.3,8.2,6.0,6.9
