Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,3.6,3.0,2.3,2.9,2.9,2.6,3.1,2.6,2.4,2.8,2.0,1.8
2002,2.2,1.8,2.0,2.3,2.4,1.9,2.7,2.4,2.1,2.2,1.8,1.5
2003,2.3,1.9,1.8,2.1,2.0,1.8,2.1,2.3,1.9,2.1,1.8,1.5
2004,2.1,1.8,1.7,2.9,2.2,1.8,2.4,2.0,2.2,2.2,1.7,2.0
2005,2.3,2.0,2.1,2.7,2.4,2.4,2.7,2.4,2.5,2.5,2.5,2.0
2006,2.5,2.3,2.3,3.1,2.7,2.8,2.6,3.1,2.5,2.9,2.3,2.5
2007,2.7,2.3,2.5,2.5,2.2,2.4,2.4,2.3,2.2,2.8,2.3,1.9
2008,2.2,2.1,2.3,2.6,2.9,2.1,2.2,2.2,2.1,1.8,2.0,1.4
2009,1.7,2.2,1.3,1.8,1.5,1.2,1.5,1.7,1.6,1.5,1.5,1.1
2010,1.6,1.7,1.6,2.2,1.9,1.6,2.5,2.2,2.3,2.3,2.0,1.7
2011,2.4,2.3,2.4,2.5,2.5,2.4,2.9,2.6,2.8,2.9,2.4,2.2
2012,2.9,2.7,3.1,3.1,2.7,2.7,2.9,2.8,2.9,2.6,2.9,2.8
2013,2.5,2.6,2.6,2.9,2.8,2.8,2.9,2.7,2.8,3.1,2.6,2.5
2014,2.3,2.5,2.6,3.0,2.9,2.7,3.2,3.3,3.5,3.6,3.0,2.8
2015,3.8,3.6,3.1,3.7,3.5,3.3,4.0,4.0,4.0,4.1,3.5,3.0
2016,3.4,3.7,3.5,4.0,3.7,3.9,4.4,4.0,3.9,4.3,4.4,3.6
2017,4.0,4.1,4.2,4.3,4.2,4.4,4.2,5.3,4.7,5.0,4.8,4.4
2018,4.6,4.6,4.6,4.8,5.0,4.5,5.0,5.6,5.2,5.3,4.6,4.6
2019,4.6,4.3,5.1,4.9,4.9,4.6,4.5,4.8,4.6,5.5,4.6,3.9
2020,4.5,4.5,3.2,3.0,3.9,5.3,5.7,5.7,4.9,4.7,4.6,4.5
2021,5.6,5.6,6.2,7.7,9.3,9.6,8.8,8.5,7.9,8.5,7.1,6.5
