Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,19,17,17,25,22,27,20,21,22,20,15,13
2002,23,13,14,21,20,21,20,20,19,17,15,13
2003,17,14,14,18,20,21,18,25,20,19,14,14
2004,19,15,16,24,23,22,21,20,24,21,16,15
2005,17,14,18,24,22,24,21,22,25,17,15,11
2006,13,15,16,24,22,23,23,21,23,17,17,13
2007,15,13,15,21,19,21,21,21,20,17,17,13
2008,25,12,15,23,17,21,17,19,19,16,12,10
2009,14,12,11,19,17,20,16,15,16,16,13,9
2010,13,10,13,19,20,19,17,16,18,14,13,10
2011,12,13,14,18,17,19,17,16,17,14,13,10
2012,16,13,12,16,17,21,16,16,22,12,13,11
2013,13,12,14,17,19,18,16,17,17,14,12,10
2014,13,13,13,17,19,17,17,17,19,15,14,12
2015,12,14,16,20,19,19,18,17,20,16,16,13
2016,14,14,16,19,19,22,16,20,21,17,15,15
2017,16,15,16,26,23,24,23,18,19,20,14,11
2018,13,16,17,21,25,24,23,22,19,17,17,13
2019,17,16,17,26,24,25,22,21,21,19,17,13
2020,16,15,15,17,39,49,27,22,21,24,18,12
2021,18,18,22,25,30,43,27,22,25,27,20,14
