Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,3.9,3.5,3.4,4.1,3.8,3.5,3.6,2.9,3.0,2.9,2.2,2.4
2002,2.7,2.4,2.1,2.7,2.5,2.3,3.0,3.0,2.6,2.9,2.5,1.7
2003,2.7,2.3,2.3,2.7,2.2,2.3,2.0,2.0,2.1,2.2,1.9,2.2
2004,2.6,2.2,2.4,2.8,2.2,2.1,2.6,2.3,2.5,2.6,1.9,2.2
2005,2.5,2.4,2.6,2.7,2.1,2.6,3.1,3.0,3.0,3.0,2.7,2.4
2006,3.0,2.7,2.8,3.2,2.9,2.7,3.1,3.1,3.2,3.3,3.1,3.2
2007,3.3,3.0,3.2,2.9,2.7,3.3,3.3,3.0,2.4,3.2,2.8,2.5
2008,3.0,2.6,2.4,2.9,2.5,3.0,2.7,2.9,2.3,2.6,1.9,2.1
2009,2.1,1.9,2.0,2.0,2.0,2.0,1.9,2.0,2.0,2.1,1.9,1.9
2010,2.3,2.1,2.4,3.0,2.4,2.3,2.6,2.8,2.6,3.0,2.7,2.2
2011,2.9,2.7,2.8,2.9,2.7,2.6,2.9,2.7,2.8,3.1,2.6,2.3
2012,2.9,2.8,2.9,3.5,3.0,3.0,3.0,3.2,3.0,3.4,2.9,2.6
2013,2.8,2.6,2.5,2.7,2.7,2.6,2.6,2.8,2.9,2.8,2.5,2.5
2014,2.8,2.6,2.6,3.3,2.9,3.3,3.8,3.5,3.4,3.5,2.9,3.6
2015,3.4,3.7,3.6,4.3,3.9,3.4,4.2,4.4,3.9,3.9,3.6,3.3
2016,3.6,3.2,3.4,3.6,3.0,3.0,3.8,3.8,4.2,4.0,3.5,3.7
2017,3.9,4.3,4.3,4.7,4.0,4.0,4.6,5.0,4.8,4.6,3.9,4.0
2018,4.2,4.3,5.0,4.5,4.3,4.5,4.8,4.5,4.8,5.1,4.3,4.4
2019,4.7,4.2,4.6,4.6,4.7,4.1,4.1,4.4,4.3,4.7,4.1,3.7
2020,4.4,3.9,3.6,4.3,4.0,4.5,4.9,4.6,4.7,5.4,4.3,4.0
2021,4.8,5.0,6.3,6.8,7.5,7.0,7.6,7.2,6.8,6.8,6.3,7.3
