Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,57,39,48,59,52,47,50,61,47,50,40,28
2002,50,35,35,46,47,49,51,53,43,43,35,27
2003,43,32,34,43,45,42,49,45,42,46,34,30
2004,47,34,40,48,46,41,59,49,43,43,36,32
2005,44,35,40,45,50,51,53,53,58,68,46,36
2006,55,49,51,53,53,56,57,67,55,54,41,31
2007,52,39,45,55,49,51,50,58,50,50,39,29
2008,49,41,38,45,38,45,40,50,39,38,31,24
2009,38,34,31,37,37,36,37,44,33,31,30,22
2010,29,27,31,38,39,35,34,44,34,33,32,23
2011,30,29,32,33,40,38,38,45,37,40,33,27
2012,38,34,35,40,40,41,41,45,36,39,30,26
2013,36,36,33,40,41,53,47,59,44,36,35,28
2014,50,28,32,40,39,42,47,59,39,45,34,33
2015,39,35,35,47,46,41,49,54,46,46,41,43
2016,44,42,40,44,45,40,46,53,42,47,37,33
2017,44,40,45,42,44,44,51,58,48,45,45,33
2018,40,40,46,48,51,46,51,65,49,55,47,35
2019,47,44,47,49,50,53,52,56,49,47,47,37
2020,48,43,39,35,66,62,56,74,53,60,52,38
2021,49,39,51,59,67,77,63,69,66,61,55,40
