Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,258,217,253,228,290,260,239,258,225,268,238,186
2002,197,222,201,221,196,212,226,180,201,185,196,212
2003,194,179,178,191,174,172,173,189,165,187,182,194
2004,192,201,203,176,188,176,168,164,190,169,200,185
2005,221,199,209,198,220,219,215,210,211,239,209,207
2006,172,221,203,187,226,212,237,223,199,193,182,200
2007,190,219,189,212,215,194,196,193,203,185,190,195
2008,230,181,196,163,179,172,166,194,182,191,189,187
2009,187,177,170,196,155,161,133,133,155,143,123,129
2010,132,132,148,127,129,179,157,138,143,152,144,150
2011,129,134,140,128,155,165,144,165,140,133,141,126
2012,122,186,139,148,158,122,148,133,148,132,172,161
2013,150,149,178,173,175,165,175,180,173,174,163,169
2014,158,165,148,172,158,176,168,161,176,175,177,174
2015,204,177,217,218,195,209,194,217,204,237,231,200
2016,207,215,192,198,232,216,198,224,218,230,219,200
2017,196,191,221,178,181,181,161,191,180,199,180,189
2018,189,197,204,212,211,214,259,219,202,224,223,222
2019,227,187,216,236,216,204,233,184,243,159,211,198
2020,199,224,643,409,160,198,213,202,216,206,203,202
2021,193,197,197,203,189,232,213,216,244,203,202,221
