Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,18,19,18,17,18,18,18,19,17,17,16,16
2002,25,16,17,19,17,22,16,17,17,16,16,16
2003,15,16,16,15,15,15,16,16,17,16,22,18
2004,17,17,18,18,16,23,18,19,17,18,23,19
2005,18,17,18,17,18,17,17,18,17,18,18,18
2006,23,19,17,17,18,17,18,18,18,17,18,19
2007,20,20,17,19,19,16,19,18,17,18,18,21
2008,17,17,18,17,14,18,16,17,16,15,13,12
2009,11,11,12,10,10,11,12,10,10,11,12,11
2010,11,12,11,12,11,11,11,12,12,12,11,15
2011,12,11,12,12,12,12,12,13,14,12,13,12
2012,13,14,16,14,14,15,12,14,13,13,14,13
2013,13,15,12,15,14,14,15,15,14,15,15,15
2014,15,17,16,16,16,15,17,15,17,17,16,17
2015,16,15,15,16,16,16,17,17,16,13,16,17
2016,17,17,15,16,17,17,17,16,17,18,18,17
2017,17,17,19,23,16,18,19,19,18,18,18,18
2018,15,19,21,19,22,21,21,22,21,19,22,21
2019,21,21,20,21,20,21,20,22,20,23,20,20
2020,20,19,16,12,12,13,18,19,22,21,20,20
2021,20,20,20,22,20,18,24,23,26,21,25,24
