Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,3.2,3.0,3.1,2.7,3.2,3.2,2.9,3.0,3.7,2.6,2.6,2.5
2002,2.8,2.3,2.5,2.5,2.3,2.3,2.9,2.3,2.3,2.4,2.5,2.3
2003,2.2,2.2,2.1,2.2,2.4,2.4,1.9,2.5,2.2,2.5,2.2,2.4
2004,2.6,2.6,2.5,2.3,2.5,2.2,2.8,2.0,2.4,2.8,2.4,3.0
2005,2.6,2.8,2.8,3.1,2.6,2.8,2.7,2.7,2.8,2.8,3.0,2.6
2006,2.7,2.8,3.2,3.2,3.0,3.2,3.3,3.3,3.3,2.8,2.9,3.2
2007,3.3,3.1,3.1,2.7,2.9,3.2,3.0,2.7,3.0,2.9,2.9,2.9
2008,3.6,2.9,2.8,2.7,2.8,2.6,2.5,2.6,2.5,2.7,2.3,2.3
2009,2.2,2.1,1.8,1.5,2.0,1.8,1.5,1.7,1.9,1.8,2.0,1.9
2010,2.2,1.9,2.0,2.1,2.3,2.1,2.1,2.1,1.9,2.1,2.2,2.0
2011,2.0,2.3,2.5,2.5,2.5,2.6,2.6,2.4,2.3,2.4,2.5,2.5
2012,2.5,2.7,3.1,2.3,2.5,2.4,2.4,2.4,2.5,2.5,2.6,2.6
2013,2.3,2.5,2.4,2.6,2.4,2.8,2.2,2.7,2.8,3.0,2.6,2.4
2014,2.8,2.6,2.9,3.0,3.5,3.2,3.0,3.3,2.9,2.9,2.9,3.1
2015,3.2,3.7,3.3,3.1,3.3,3.2,3.4,3.1,3.5,3.4,3.5,3.7
2016,3.6,3.6,3.8,3.8,3.8,3.8,4.1,3.6,3.5,3.7,3.9,3.8
2017,4.3,3.8,3.6,3.7,3.7,4.0,4.0,4.2,4.5,4.5,4.3,4.6
2018,5.2,4.7,5.0,5.1,5.7,5.5,5.1,5.3,5.6,5.5,5.8,5.5
2019,5.0,5.1,5.1,5.5,4.8,4.9,4.8,4.9,4.6,4.6,4.4,4.0
2020,4.5,4.7,3.7,4.1,4.1,4.2,4.7,4.4,4.2,4.6,4.6,4.8
2021,4.9,5.2,5.6,6.2,5.5,5.2,5.9,5.6,5.8,6.6,6.4,6.6
