Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,4.0,3.6,3.5,3.3,3.2,3.3,3.5,3.0,3.0,2.6,2.9,3.2
2002,2.8,2.7,2.7,2.7,2.8,2.8,2.8,3.0,2.8,2.8,2.7,2.6
2003,2.6,2.7,2.7,2.7,2.6,2.7,2.4,2.5,2.6,3.1,2.9,2.9
2004,3.2,3.3,3.0,2.9,3.1,2.9,3.4,3.7,3.6,3.7,3.1,3.7
2005,3.6,3.4,3.8,3.8,3.4,3.9,4.5,4.0,4.2,3.8,4.1,4.2
2006,4.1,3.9,4.2,4.7,4.6,4.1,3.7,3.8,3.9,3.8,3.7,3.9
2007,4.0,4.5,4.4,3.9,3.8,4.0,4.0,3.6,3.0,3.4,3.2,3.4
2008,3.4,3.0,2.9,2.9,2.9,2.8,2.4,2.3,1.9,2.5,2.6,2.3
2009,2.2,2.1,2.2,1.7,1.7,1.7,1.7,2.0,1.9,2.0,2.0,1.8
2010,2.1,1.7,2.0,2.3,2.5,2.5,2.6,2.4,2.4,2.8,2.5,2.3
2011,2.4,2.5,2.5,2.4,2.4,2.6,2.6,2.5,2.6,2.5,2.8,2.8
2012,2.8,2.9,3.1,3.3,2.6,2.8,2.8,2.9,3.0,2.8,2.8,2.9
2013,2.8,2.6,2.7,3.2,3.4,3.4,3.1,2.8,3.0,3.6,2.9,3.0
2014,3.3,3.6,3.4,3.1,3.5,3.3,3.3,4.0,3.7,3.8,3.3,3.7
2015,3.8,3.9,3.8,3.7,3.7,3.7,3.9,3.8,3.5,3.3,3.9,3.7
2016,3.7,3.5,3.9,3.8,3.7,4.5,3.9,3.6,3.9,3.9,3.6,4.0
2017,3.7,4.0,4.0,3.5,3.4,3.6,3.8,3.8,3.3,4.4,4.2,4.1
2018,4.2,4.4,4.6,4.9,4.8,4.9,5.0,4.9,4.7,4.7,5.1,5.1
2019,4.9,4.0,4.6,4.4,4.6,4.1,4.6,4.5,4.5,4.5,4.4,4.4
2020,4.6,4.4,4.0,3.3,3.8,4.0,4.4,4.3,4.4,4.5,4.4,4.4
2021,4.6,5.0,4.7,5.2,5.8,6.2,7.5,7.2,6.9,7.4,6.5,7.0
