Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,4.4,4.3,4.0,4.2,4.0,3.4,3.4,3.4,3.2,2.4,2.8,3.0
2002,4.0,2.6,2.8,2.6,2.4,2.4,2.8,2.8,2.6,2.6,2.8,2.2
2003,3.0,2.6,2.4,2.6,2.8,2.6,2.4,2.4,2.2,2.4,2.6,2.6
2004,2.6,2.8,3.0,3.0,3.0,2.2,2.8,2.8,2.8,2.9,2.6,3.0
2005,2.8,2.8,3.0,2.9,2.8,2.9,3.1,2.9,3.1,3.1,3.1,3.1
2006,3.0,3.3,3.3,3.9,3.3,3.3,3.1,3.7,3.7,3.5,3.9,3.7
2007,3.7,3.5,3.7,3.3,3.3,3.1,3.1,2.9,3.1,3.0,3.2,3.0
2008,4.7,2.8,3.0,3.0,3.0,2.8,3.0,3.0,2.6,2.6,2.5,2.9
2009,2.3,2.5,2.3,2.1,2.3,2.5,1.9,1.7,2.3,2.1,2.1,2.1
2010,2.5,2.3,2.5,3.2,2.7,2.5,2.9,2.7,2.5,2.5,2.7,2.7
2011,2.7,2.5,3.1,2.7,2.5,2.7,2.5,2.3,2.7,2.5,2.7,2.5
2012,3.3,2.9,2.9,3.1,2.9,3.1,3.1,3.3,2.9,3.1,3.1,3.1
2013,2.9,2.7,3.3,2.7,2.9,3.1,2.9,2.7,3.1,2.8,2.8,2.9
2014,3.0,3.2,3.0,2.8,3.2,3.2,3.6,3.4,3.0,3.0,3.0,3.4
2015,3.2,3.4,3.4,3.6,3.7,3.2,3.7,3.0,3.5,3.9,3.7,3.9
2016,3.9,3.5,3.9,3.5,3.5,3.9,3.7,3.5,4.3,3.7,3.7,3.7
2017,3.9,4.1,4.1,5.5,3.5,4.0,4.2,4.2,3.9,4.0,4.2,4.2
2018,3.9,4.6,4.4,4.4,4.8,4.6,4.7,4.6,4.7,4.6,4.9,4.6
2019,5.3,4.6,4.6,4.4,4.4,4.6,4.2,4.5,4.5,4.9,4.4,4.2
2020,4.5,4.3,3.8,4.1,4.8,6.0,4.5,4.0,4.1,5.3,4.7,4.8
2021,4.9,5.3,5.8,6.4,6.9,8.9,7.4,7.2,7.3,7.7,7.3,7.0
