Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,53,48,56,56,54,46,51,54,45,53,51,53
2002,52,53,50,58,50,49,48,48,47,45,51,47
2003,40,42,41,43,52,46,48,51,49,50,47,45
2004,49,50,50,48,50,47,47,46,49,50,51,54
2005,44,51,53,52,53,53,54,52,55,49,51,51
2006,54,52,53,52,50,55,52,52,54,50,55,52
2007,52,45,53,53,53,53,49,52,49,53,48,50
2008,51,49,44,47,44,45,43,43,41,48,38,38
2009,38,37,38,36,31,34,41,35,37,36,39,38
2010,30,33,39,40,46,43,37,38,40,37,45,38
2011,37,42,43,42,44,43,46,42,39,46,40,43
2012,41,39,42,39,39,38,41,38,40,37,37,40
2013,47,38,34,38,43,40,37,44,42,41,43,41
2014,41,47,42,45,42,47,44,43,49,49,50,48
2015,48,48,41,45,47,42,44,44,44,42,45,47
2016,38,48,49,44,40,46,52,43,44,44,43,47
2017,51,49,51,50,52,53,51,56,57,48,55,53
2018,48,53,52,51,60,56,57,58,52,54,58,53
2019,54,59,57,57,49,54,58,57,59,62,53,54
2020,59,57,54,40,64,53,52,57,55,58,60,53
2021,56,55,59,60,57,59,61,65,66,61,62,68
