Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,158,118,141,136,120,113,120,115,107,126,111,99
2002,108,125,93,109,108,122,114,126,101,98,103,116
2003,103,113,98,92,96,96,97,94,97,100,98,91
2004,94,87,108,114,106,104,107,100,98,114,101,111
2005,105,121,94,117,125,116,113,117,139,127,124,114
2006,115,114,123,100,106,126,105,112,107,104,117,108
2007,113,97,104,93,124,116,112,113,111,106,115,98
2008,133,130,132,133,114,119,122,151,109,153,115,126
2009,115,141,123,135,87,84,101,104,84,83,113,104
2010,69,84,82,87,79,90,91,74,87,78,86,106
2011,86,90,83,88,76,88,85,98,88,89,90,100
2012,84,97,79,74,79,90,91,81,93,76,81,66
2013,75,74,98,88,89,77,84,88,111,70,93,99
2014,82,100,87,100,107,82,97,95,92,95,83,93
2015,121,128,99,85,102,126,101,92,91,108,110,96
2016,94,111,96,101,90,98,115,105,113,118,112,115
2017,116,98,101,99,83,97,97,120,122,108,109,91
2018,117,90,136,133,124,141,115,121,106,110,112,106
2019,135,124,120,118,117,118,137,122,126,134,117,130
2020,127,148,354,302,115,107,111,82,95,92,120,122
2021,120,111,110,133,115,122,123,111,115,122,119,124
