Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,3.6,2.9,3.0,2.7,2.9,3.2,2.9,3.0,2.7,2.9,2.8,2.5
2002,2.4,2.6,3.1,2.7,2.4,2.3,2.4,2.4,2.3,2.2,2.1,2.3
2003,2.3,2.2,2.1,2.0,2.1,2.1,1.4,2.3,2.1,2.4,2.4,2.3
2004,2.2,2.2,2.3,2.2,2.4,2.3,2.1,2.1,2.3,2.4,2.3,2.8
2005,2.7,2.6,2.6,2.8,2.6,2.8,2.8,2.5,2.8,2.9,2.5,2.5
2006,2.5,2.7,2.8,2.9,2.9,2.8,2.6,2.9,3.3,2.8,3.0,2.8
2007,2.8,2.6,2.7,2.5,2.5,2.5,2.6,2.6,2.9,2.5,2.7,3.3
2008,3.1,3.0,3.0,2.7,2.6,2.6,2.3,2.4,2.0,2.3,2.1,2.3
2009,1.6,1.8,1.4,1.4,1.8,1.8,1.6,1.4,1.6,1.8,1.8,1.7
2010,2.1,2.1,1.9,2.0,1.9,1.4,1.9,1.9,1.8,1.7,2.2,2.0
2011,2.1,1.8,2.0,2.2,1.9,2.4,2.4,2.2,2.4,2.2,2.2,2.7
2012,2.4,2.7,2.7,2.4,2.6,2.4,2.3,2.8,3.0,2.9,2.7,2.7
2013,2.5,2.6,2.9,2.7,3.0,3.1,2.7,2.9,2.9,3.4,3.1,2.8
2014,3.0,3.0,2.9,3.6,3.3,3.5,3.6,3.4,3.2,3.3,3.1,3.3
2015,3.8,3.7,3.6,3.9,3.7,3.7,4.0,3.6,3.9,4.2,4.0,4.1
2016,4.3,4.3,4.3,4.1,4.2,3.9,4.5,4.3,4.0,3.4,4.7,4.2
2017,4.3,4.3,4.3,4.1,3.5,4.3,4.0,4.6,4.4,4.5,4.3,4.3
2018,4.4,4.4,4.7,4.8,4.5,5.1,4.8,4.7,4.8,4.7,5.0,5.1
2019,5.3,4.5,4.7,5.1,4.8,4.4,4.9,4.5,4.6,4.7,4.5,4.3
2020,4.3,4.4,3.5,3.6,4.3,4.5,4.4,4.4,4.5,4.6,4.5,4.5
2021,4.6,5.0,5.1,5.4,5.6,5.9,7.1,6.0,6.6,7.3,7.3,7.1
