Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,19,20,17,16,21,20,17,19,20,18,16,16
2002,18,15,17,16,17,16,17,15,15,15,15,16
2003,17,15,15,16,16,15,15,16,14,15,15,15
2004,16,14,16,15,15,15,15,13,16,16,18,16
2005,15,16,16,15,17,15,16,16,20,15,16,16
2006,16,17,17,15,16,16,16,16,16,16,16,17
2007,16,17,16,20,17,16,18,17,16,16,15,15
2008,15,14,14,16,16,16,14,15,16,15,16,15
2009,15,15,15,17,14,13,12,15,13,13,12,13
2010,14,14,14,13,13,14,15,13,14,13,15,13
2011,13,11,13,13,14,16,14,14,14,14,13,13
2012,13,14,14,14,15,15,13,15,13,13,13,14
2013,17,13,12,14,14,13,14,14,16,13,14,14
2014,18,14,16,15,16,15,14,14,15,15,15,13
2015,14,14,16,16,16,16,16,16,17,16,16,16
2016,16,17,17,16,15,17,15,16,15,16,16,18
2017,17,16,16,15,17,16,15,15,15,16,17,17
2018,15,17,17,19,17,17,18,18,17,18,22,16
2019,17,16,16,18,17,16,16,16,16,19,16,17
2020,17,18,50,26,12,14,15,16,15,17,18,15
2021,16,17,17,14,15,19,17,21,18,18,18,17
