Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,22,22,20,21,20,17,17,17,16,12,14,15
2002,20,13,14,13,12,12,14,14,13,13,14,11
2003,15,13,12,13,14,13,12,12,11,12,13,13
2004,13,14,15,15,15,11,14,14,14,15,13,15
2005,14,14,15,15,14,15,16,15,16,16,16,16
2006,15,17,17,20,17,17,16,19,19,18,20,19
2007,19,18,19,17,17,16,16,15,16,15,16,15
2008,24,14,15,15,15,14,15,15,13,13,12,14
2009,11,12,11,10,11,12,9,8,11,10,10,10
2010,12,11,12,15,13,12,14,13,12,12,13,13
2011,13,12,15,13,12,13,12,11,13,12,13,12
2012,16,14,14,15,14,15,15,16,14,15,15,15
2013,14,13,16,13,14,15,14,13,15,14,14,14
2014,15,16,15,14,16,16,18,17,15,15,15,17
2015,16,17,17,18,19,16,19,15,18,20,19,20
2016,20,18,20,18,18,20,19,18,22,19,19,19
2017,20,21,21,29,18,21,22,22,20,21,22,22
2018,20,24,23,23,25,24,25,24,25,24,26,24
2019,28,24,24,23,23,24,22,24,24,26,23,22
2020,24,23,20,17,21,28,21,19,20,26,23,23
2021,24,26,29,32,35,46,38,37,38,40,38,37
