Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,11,12,10,12,10,10,11,10,11,12,10,10
2002,11,10,10,11,11,11,10,11,10,9,10,9
2003,9,13,10,9,9,9,9,10,9,8,10,11
2004,10,11,11,11,9,10,11,9,10,11,12,11
2005,10,10,9,9,9,13,10,11,10,11,10,13
2006,11,11,13,10,12,13,12,11,11,11,12,12
2007,15,12,11,11,10,10,11,12,10,10,10,10
2008,10,11,10,11,11,9,9,10,9,8,8,8
2009,6,6,8,6,6,6,7,6,6,6,8,7
2010,6,9,7,6,7,7,7,7,7,8,7,8
2011,6,7,8,9,9,7,11,8,8,7,8,7
2012,8,8,8,8,8,8,8,8,7,8,8,8
2013,8,9,7,8,8,8,8,8,8,8,9,10
2014,7,10,9,8,9,10,10,10,10,11,10,10
2015,12,10,10,11,10,10,10,13,11,11,11,12
2016,11,11,11,11,11,12,10,12,12,11,11,11
2017,11,12,13,11,12,11,13,11,11,13,12,11
2018,10,11,13,12,12,12,13,13,13,12,13,12
2019,12,13,13,14,15,13,13,13,12,13,13,13
2020,14,11,10,10,8,9,11,12,11,13,13,13
2021,13,12,13,17,12,12,14,14,14,14,16,15
