Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,167,169,175,192,165,137,147,128,131,113,127,149
2002,133,111,115,115,107,119,126,117,119,111,119,119
2003,130,108,108,105,117,94,95,103,102,104,112,97
2004,84,117,117,117,129,99,118,118,147,138,111,120
2005,106,123,118,122,120,131,118,126,156,128,123,124
2006,135,120,120,139,125,140,145,159,154,161,150,150
2007,137,158,170,139,153,150,139,136,146,155,156,162
2008,190,137,144,126,129,112,113,111,97,97,122,99
2009,92,94,77,82,77,123,64,61,85,63,70,81
2010,87,92,99,107,105,95,104,101,93,103,96,98
2011,107,93,104,83,89,89,86,84,91,91,96,91
2012,86,91,89,116,96,92,96,93,81,98,91,104
2013,106,94,101,107,108,128,118,109,120,115,122,110
2014,119,126,121,114,126,133,100,133,130,113,123,112
2015,120,156,117,134,138,105,127,119,113,141,123,159
2016,157,147,146,136,142,133,148,144,158,149,152,145
2017,137,147,145,145,155,162,162,168,162,167,161,195
2018,174,156,177,193,189,195,194,191,223,185,192,186
2019,193,172,186,172,179,180,173,189,177,186,201,189
2020,196,195,156,147,150,193,191,162,198,215,217,219
2021,208,228,292,264,255,284,323,306,294,301,280,291
