Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,27,19,20,20,17,18,20,20,19,23,21,19
2002,18,18,18,17,18,17,18,19,17,16,18,18
2003,19,21,18,18,22,19,18,20,20,21,18,19
2004,17,18,19,19,15,26,18,18,19,19,19,22
2005,18,21,21,19,20,20,19,17,20,18,19,21
2006,21,21,20,22,19,21,22,24,21,19,24,21
2007,22,20,24,21,22,20,19,20,20,19,19,19
2008,19,18,17,17,18,18,17,19,17,20,16,17
2009,17,23,20,18,17,17,18,16,18,15,15,16
2010,16,17,14,12,17,17,18,15,16,16,15,17
2011,15,14,16,17,16,20,17,18,18,17,19,18
2012,16,17,16,17,16,17,16,17,16,18,18,19
2013,17,20,17,18,16,19,16,16,16,18,15,17
2014,18,21,22,17,20,17,17,19,17,18,19,16
2015,17,17,17,18,18,18,18,17,19,17,17,18
2016,23,17,20,20,21,21,19,19,19,17,16,19
2017,23,22,20,20,19,21,22,19,20,21,21,20
2018,20,19,21,22,20,21,25,23,20,21,21,24
2019,21,22,21,24,22,20,24,23,21,24,21,23
2020,20,22,52,47,22,22,15,19,21,22,21,22
2021,20,23,27,26,22,23,20,19,22,23,24,26
