Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,70,75,69,69,68,60,71,71,71,76,76,62
2002,59,58,62,60,65,69,74,56,65,65,70,71
2003,73,67,63,53,59,62,60,64,57,52,61,59
2004,60,63,64,61,55,60,52,57,59,61,67,59
2005,63,62,70,55,69,59,61,63,56,60,57,68
2006,60,62,64,67,74,67,67,69,71,81,64,70
2007,69,70,78,72,73,61,71,69,69,64,57,69
2008,59,73,59,59,57,68,58,65,58,55,59,56
2009,60,62,63,52,47,52,53,48,54,61,50,44
2010,48,45,48,63,52,56,45,51,51,51,56,55
2011,52,64,49,52,52,46,54,55,57,51,59,58
2012,51,63,53,50,57,54,55,57,54,59,49,48
2013,61,55,59,59,54,66,56,55,60,63,56,59
2014,59,60,64,57,55,54,53,68,71,60,66,62
2015,60,60,57,65,60,61,63,62,56,64,60,78
2016,64,68,74,68,64,65,58,64,63,60,64,61
2017,63,60,58,59,61,66,66,58,64,69,64,61
2018,64,68,65,73,75,75,77,68,78,78,81,94
2019,77,92,84,72,75,72,73,77,73,65,67,70
2020,68,70,176,118,58,76,66,63,57,62,62,62
2021,74,63,63,71,59,69,77,72,73,72,87,76
