Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,3.8,3.8,3.8,3.7,3.2,3.4,3.6,3.2,3.6,3.7,3.6,3.1
2002,3.3,2.8,3.1,3.2,2.9,2.8,3.2,3.3,2.7,2.8,2.9,2.9
2003,3.0,2.5,2.4,2.5,2.8,3.0,2.4,2.6,2.6,2.7,2.7,2.7
2004,2.9,3.0,2.8,2.6,3.2,2.5,3.3,2.6,2.7,2.9,2.7,3.2
2005,2.8,3.3,3.1,3.4,3.0,3.1,3.1,3.2,3.3,3.2,3.2,3.4
2006,3.5,3.2,4.1,3.8,3.5,4.0,3.5,3.7,3.9,3.1,3.8,3.5
2007,3.8,3.7,3.9,3.8,4.0,4.0,4.0,3.9,4.1,3.5,3.9,4.0
2008,3.4,3.5,3.3,2.9,3.3,2.8,3.0,2.9,2.5,3.0,2.3,2.2
2009,2.2,2.1,1.9,1.8,1.8,2.1,1.7,1.9,1.9,2.1,2.1,2.3
2010,2.4,2.3,2.4,3.4,2.4,2.2,2.4,2.7,2.7,2.7,2.8,2.6
2011,2.0,2.8,3.4,2.8,2.7,3.0,3.2,2.6,3.3,2.7,2.3,3.2
2012,3.0,3.0,3.4,3.1,3.5,3.9,3.0,2.9,3.1,3.1,3.1,3.1
2013,3.1,3.1,3.1,3.7,3.1,2.9,3.1,3.1,3.1,3.1,3.0,3.0
2014,3.1,3.3,3.2,3.6,4.0,3.9,4.0,4.3,3.8,3.9,4.0,4.1
2015,3.7,4.1,3.7,3.7,3.6,3.7,5.2,3.6,3.7,4.6,3.7,4.1
2016,4.0,4.1,4.3,4.4,4.3,4.3,4.6,4.1,4.3,4.1,4.3,4.0
2017,4.0,4.2,4.1,4.4,3.9,4.2,4.1,4.1,4.0,4.1,3.9,4.0
2018,4.4,5.4,4.7,4.7,4.8,5.1,4.8,5.1,4.7,5.3,5.5,5.5
2019,5.1,4.7,5.6,4.7,5.1,4.9,5.5,5.4,5.4,5.2,5.0,5.1
2020,5.4,4.5,4.2,4.5,4.3,4.1,4.4,4.4,5.1,4.9,4.8,4.9
2021,5.4,5.5,6.2,6.3,6.0,6.7,7.0,7.3,7.5,7.7,7.1,7.5
