Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,4.1,3.5,3.3,3.5,3.4,3.7,3.4,2.6,3.0,2.8,2.8,2.7
2002,2.7,2.4,2.7,2.3,2.5,2.4,2.6,2.8,2.4,2.3,2.7,2.5
2003,3.0,2.6,2.0,2.5,2.4,2.7,2.2,2.5,2.2,2.5,2.1,2.3
2004,2.3,2.5,2.5,2.6,3.3,2.5,2.7,2.6,2.8,2.9,2.8,3.0
2005,2.8,2.8,2.7,2.8,2.9,2.7,2.9,2.9,3.2,3.1,3.2,3.3
2006,3.1,3.1,3.6,4.1,3.0,3.3,3.2,3.2,3.6,3.5,3.7,3.3
2007,4.3,4.2,4.2,3.8,3.8,4.0,4.0,4.2,3.9,3.3,3.5,3.6
2008,4.2,3.6,3.4,3.2,3.7,3.2,3.0,3.0,2.3,2.6,2.5,2.2
2009,2.0,1.8,1.8,1.8,1.7,1.8,1.5,1.6,1.6,1.7,1.6,1.8
2010,1.9,1.9,1.8,2.1,2.0,1.7,2.1,1.9,1.8,2.1,2.2,2.0
2011,1.8,2.0,2.6,2.0,1.9,2.3,2.5,2.2,2.9,2.4,2.5,2.8
2012,2.9,2.7,3.0,2.8,3.1,3.2,2.6,2.8,3.3,3.0,3.1,3.2
2013,2.9,3.2,3.1,2.7,2.6,2.4,2.5,2.7,2.6,2.8,2.8,2.9
2014,2.8,2.8,2.8,2.9,3.1,3.5,3.3,3.8,2.8,2.8,2.8,2.9
2015,4.1,4.0,3.9,4.4,4.2,3.5,4.5,4.2,4.5,4.2,4.1,5.5
2016,5.0,4.6,4.9,4.4,4.2,4.1,3.9,4.2,3.8,4.1,4.0,4.0
2017,3.5,3.5,3.6,3.7,3.7,3.8,4.0,3.8,4.1,4.2,4.0,3.9
2018,4.4,4.0,4.1,4.3,4.2,4.8,4.4,4.5,4.6,4.4,4.5,4.4
2019,4.3,4.7,4.4,4.7,4.3,4.5,4.6,4.7,4.3,4.0,4.5,4.6
2020,5.4,4.5,3.5,2.5,3.6,3.8,3.5,3.8,3.7,3.9,4.3,4.3
2021,4.7,4.8,5.2,4.7,5.2,6.3,6.4,5.8,6.1,6.2,6.1,6.1
